post_id,fecha_id,fecha,plataforma,tipo_contenido,formato,es_dia_partido,jornada,jornada_etiqueta,resultado,rival,condicion,alcance,impresiones,likes,comentarios,compartidos,guardados,interacciones,comentarios_positivos,comentarios_negativos,comentarios_neutros,atipico
P01739,20250507,2025-05-07,X,Afición,Texto,0,,,,,,16413.0,24954.0,183.0,13,11,26.0,233.0,7,2,4,False
P01740,20250507,2025-05-07,X,Fichajes,Vídeo corto,0,,,,,,22272.0,32591.0,834.0,39,54,45.0,972.0,22,9,8,False
P01741,20250507,2025-05-07,Facebook,Efeméride,Imagen,0,,,,,,34504.0,54458.0,286.0,21,15,31.0,353.0,12,5,4,False
P01742,20250507,2025-05-07,Facebook,Entrenamiento,Carrusel,0,,,,,,8071.0,12321.0,81.0,5,7,2.0,95.0,2,1,2,False
P01743,20250507,2025-05-07,Facebook,Patrocinador,Carrusel,0,,,,,,10915.0,17960.0,55.0,5,4,1.0,65.0,2,1,2,False
P01744,20250507,2025-05-07,TikTok,Entrenamiento,Vídeo corto,0,,,,,,20320.0,25231.0,2356.0,130,128,354.0,2968.0,67,22,41,False
P01745,20250508,2025-05-08,Instagram,Patrocinador,Imagen,0,,,,,,35298.0,51998.0,632.0,58,35,33.0,758.0,33,10,15,False
P01746,20250508,2025-05-08,Instagram,Resumen,Imagen,0,,,,,,16294.0,21547.0,637.0,44,32,48.0,761.0,22,10,12,False
P01747,20250508,2025-05-08,X,Cantera,Vídeo corto,0,,,,,,39032.0,46363.0,587.0,54,41,36.0,718.0,27,10,17,False
P01748,20250508,2025-05-08,X,Resumen,Texto,0,,,,,,16554.0,26907.0,163.0,10,12,9.0,194.0,5,2,3,False
P01749,20250508,2025-05-08,X,Entrenamiento,Texto,0,,,,,,14729.0,21748.0,181.0,13,10,17.0,221.0,7,2,4,False
P01750,20250508,2025-05-08,X,Entrenamiento,Texto,0,,,,,,13913.0,15980.0,102.0,9,10,3.0,124.0,6,1,2,False
P01751,20250508,2025-05-08,X,Resumen,Imagen,0,,,,,,23428.0,29645.0,342.0,21,16,31.0,410.0,12,3,6,False
P01752,20250508,2025-05-08,Facebook,Resumen,Vídeo largo,0,,,,,,18031.0,23373.0,188.0,16,13,3.0,220.0,9,3,4,False
P01753,20250508,2025-05-08,TikTok,Fichajes,Vídeo corto,0,,,,,,11285.0,15227.0,3121.0,174,330,197.0,3822.0,97,29,48,False
P01754,20250509,2025-05-09,Instagram,Efeméride,Vídeo corto,0,,,,,,37983.0,51606.0,2443.0,164,215,244.0,3066.0,95,29,40,False
P01755,20250509,2025-05-09,Instagram,Efeméride,Carrusel,0,,,,,,23212.0,38830.0,549.0,46,36,58.0,689.0,20,14,12,False
P01756,20250509,2025-05-09,X,Cantera,Vídeo corto,0,,,,,,26220.0,34300.0,580.0,28,39,36.0,683.0,13,6,9,False
P01757,20250509,2025-05-09,X,Cantera,Texto,0,,,,,,31267.0,35696.0,262.0,14,13,33.0,322.0,8,2,4,False
P01758,20250509,2025-05-09,Facebook,Efeméride,Vídeo corto,0,,,,,,9242.0,12041.0,155.0,7,12,24.0,198.0,4,1,2,False
P01759,20250509,2025-05-09,Facebook,Entrenamiento,Imagen,0,,,,,,15828.0,21210.0,84.0,7,6,2.0,99.0,2,2,3,False
P01760,20250509,2025-05-09,TikTok,Previa,Vídeo corto,0,,,,,,16363.0,19724.0,775.0,71,56,90.0,992.0,39,11,21,False
P01761,20250509,2025-05-09,TikTok,Patrocinador,Vídeo corto,0,,,,,,9566.0,12092.0,586.0,55,55,11.0,707.0,27,15,13,False
P01762,20250510,2025-05-10,Instagram,Afición,Imagen,1,34.0,J34,Derrota,UD Salobral,Visitante,25606.0,30254.0,820.0,62,53,46.0,981.0,21,21,20,False
P01763,20250510,2025-05-10,Instagram,Directo,Carrusel,1,34.0,J34,Derrota,UD Salobral,Visitante,35990.0,45684.0,1322.0,132,116,91.0,1661.0,35,36,61,False
P01764,20250510,2025-05-10,Instagram,Afición,Imagen,1,34.0,J34,Derrota,UD Salobral,Visitante,61244.0,91797.0,1856.0,186,177,151.0,2370.0,53,73,60,False
P01765,20250510,2025-05-10,X,Afición,Vídeo corto,1,34.0,J34,Derrota,UD Salobral,Visitante,31305.0,49552.0,551.0,53,43,26.0,673.0,21,11,21,False
P01766,20250510,2025-05-10,X,Directo,Texto,1,34.0,J34,Derrota,UD Salobral,Visitante,30856.0,49568.0,260.0,15,21,10.0,306.0,4,4,7,False
P01767,20250510,2025-05-10,X,Directo,Imagen,1,34.0,J34,Derrota,UD Salobral,Visitante,19369.0,30459.0,433.0,34,32,8.0,507.0,10,14,10,False
P01768,20250510,2025-05-10,X,Fichajes,Texto,1,34.0,J34,Derrota,UD Salobral,Visitante,42197.0,60379.0,778.0,45,56,39.0,918.0,16,11,18,False
P01769,20250510,2025-05-10,X,Directo,Imagen,1,34.0,J34,Derrota,UD Salobral,Visitante,28658.0,36762.0,225.0,11,19,19.0,274.0,3,4,4,False
P01770,20250510,2025-05-10,Facebook,Previa,Texto,1,34.0,J34,Derrota,UD Salobral,Visitante,12694.0,16907.0,45.0,2,3,5.0,55.0,0,0,2,False
P01771,20250510,2025-05-10,Facebook,Efeméride,Vídeo corto,1,34.0,J34,Derrota,UD Salobral,Visitante,25993.0,35669.0,172.0,9,18,20.0,219.0,1,3,5,False
P01772,20250510,2025-05-10,TikTok,Afición,Vídeo corto,1,34.0,J34,Derrota,UD Salobral,Visitante,17147.0,26497.0,1925.0,145,134,57.0,2261.0,53,34,58,False
P01773,20250510,2025-05-10,YouTube,Resumen,Vídeo largo,1,34.0,J34,Derrota,UD Salobral,Visitante,7812.0,8763.0,197.0,14,15,11.0,237.0,4,5,5,False
P01774,20250511,2025-05-11,X,Entrenamiento,Vídeo corto,0,,,,,,12071.0,15288.0,163.0,9,15,5.0,192.0,5,1,3,False
P01775,20250511,2025-05-11,X,Directo,Texto,0,,,,,,15721.0,18298.0,254.0,13,15,18.0,300.0,6,2,5,False
P01776,20250511,2025-05-11,Facebook,Entrenamiento,Carrusel,0,,,,,,16300.0,20008.0,133.0,8,7,7.0,155.0,4,1,3,False
P01777,20250511,2025-05-11,Facebook,Entrenamiento,Carrusel,0,,,,,,16608.0,19654.0,268.0,22,13,22.0,325.0,15,4,3,False
P01778,20250511,2025-05-11,Facebook,Resumen,Carrusel,0,,,,,,10386.0,13565.0,143.0,9,15,13.0,180.0,4,2,3,False
P01779,20250511,2025-05-11,YouTube,Cantera,Vídeo largo,0,,,,,,6446.0,9006.0,81.0,7,8,3.0,99.0,4,1,2,False
P01780,20250512,2025-05-12,X,Patrocinador,Vídeo corto,0,,,,,,16040.0,24142.0,140.0,13,8,7.0,168.0,6,3,4,False
P01781,20250512,2025-05-12,X,Entrenamiento,Carrusel,0,,,,,,14885.0,20062.0,224.5,10,9,11.0,254.5,5,2,3,False
P01782,20250512,2025-05-12,Facebook,Cantera,Vídeo corto,0,,,,,,18641.0,22115.0,314.0,27,31,24.0,396.0,13,7,7,False
P01783,20250513,2025-05-13,Instagram,Entrenamiento,Vídeo corto,0,,,,,,21436.0,26205.0,1277.0,103,141,82.0,1603.0,52,29,22,False
P01784,20250513,2025-05-13,Facebook,Cantera,Vídeo corto,0,,,,,,17337.0,20014.0,184.0,13,20,17.0,234.0,7,3,3,False
P01785,20250513,2025-05-13,YouTube,Afición,Vídeo largo,0,,,,,,6783.5,7842.0,148.0,13,10,10.0,181.0,9,1,3,False
P01786,20250514,2025-05-14,Instagram,Directo,Imagen,0,,,,,,52737.0,75699.0,3049.0,219,305,216.0,3789.0,128,56,35,False
P01787,20250515,2025-05-15,Instagram,Entrenamiento,Carrusel,0,,,,,,53789.0,65752.0,2107.0,148,156,71.0,2482.0,82,37,29,False
P01788,20250515,2025-05-15,X,Previa,Imagen,0,,,,,,11372.0,12949.0,177.0,15,13,4.0,209.0,8,2,5,False
P01789,20250515,2025-05-15,TikTok,Resumen,Vídeo corto,0,,,,,,5154.0,8092.0,994.0,64,100,51.0,1209.0,39,13,12,False
P01790,20250515,2025-05-15,TikTok,Patrocinador,Vídeo corto,0,,,,,,14386.0,22311.0,556.0,38,32,28.0,654.0,15,7,16,False
P01791,20250516,2025-05-16,Instagram,Institucional,Carrusel,0,,,,,,35414.0,46075.0,978.0,79,80,105.0,1242.0,45,14,20,False
P01792,20250516,2025-05-16,X,Institucional,Imagen,0,,,,,,26366.0,37820.0,213.0,13,21,22.0,269.0,7,2,4,False
P01793,20250516,2025-05-16,X,Patrocinador,Texto,0,,,,,,22829.0,31383.0,73.0,5,5,9.0,92.0,3,0,2,False
P01794,20250516,2025-05-16,Facebook,Afición,Imagen,0,,,,,,45060.0,68033.0,331.0,20,27,23.0,401.0,11,4,5,False
P01795,20250517,2025-05-17,Instagram,Previa,Imagen,1,35.0,J35,Empate,Atlético Sierra,Local,43407.0,50828.0,3073.0,243,178,177.0,3671.0,140,37,66,False
P01796,20250517,2025-05-17,Instagram,Resumen,Texto,1,35.0,J35,Empate,Atlético Sierra,Local,27718.0,40969.0,1085.0,83,94,110.0,1372.0,35,28,20,False
P01797,20250517,2025-05-17,Instagram,Previa,Vídeo corto,1,35.0,J35,Empate,Atlético Sierra,Local,44782.0,62839.0,1955.0,103,187,196.0,2441.0,50,23,30,False
P01798,20250517,2025-05-17,Instagram,Patrocinador,Vídeo largo,1,35.0,J35,Empate,Atlético Sierra,Local,96421.0,133764.0,1204.0,110,97,71.0,1482.0,46,39,25,False
P01799,20250517,2025-05-17,X,Institucional,Texto,1,35.0,J35,Empate,Atlético Sierra,Local,13726.0,16056.0,78.0,5,6,2.0,91.0,1,1,3,False
P01800,20250517,2025-05-17,X,Fichajes,Vídeo corto,1,35.0,J35,Empate,Atlético Sierra,Local,49871.0,75747.0,3236.0,272,262,27.0,3797.0,134,76,62,True
P01801,20250517,2025-05-17,Facebook,Previa,Carrusel,1,35.0,J35,Empate,Atlético Sierra,Local,24478.0,36386.0,125.0,9,10,12.0,156.0,4,2,3,False
P01802,20250517,2025-05-17,Facebook,Institucional,Vídeo largo,1,35.0,J35,Empate,Atlético Sierra,Local,34097.0,55063.0,88.0,5,9,6.0,108.0,2,1,2,False
P01803,20250517,2025-05-17,Facebook,Directo,Vídeo corto,1,35.0,J35,Empate,Atlético Sierra,Local,10667.0,12742.0,231.0,14,24,18.0,287.0,7,2,5,False
P01804,20250517,2025-05-17,Facebook,Previa,Carrusel,1,35.0,J35,Empate,Atlético Sierra,Local,15718.0,19425.0,194.0,16,16,17.0,243.0,7,3,6,False
P01805,20250517,2025-05-17,Facebook,Directo,Vídeo corto,1,35.0,J35,Empate,Atlético Sierra,Local,14197.0,17475.0,376.0,22,21,52.0,471.0,10,7,5,False
P01806,20250517,2025-05-17,TikTok,Patrocinador,Vídeo corto,1,35.0,J35,Empate,Atlético Sierra,Local,34156.0,41460.0,1199.0,59,69,68.0,1395.0,24,12,23,False
P01807,20250517,2025-05-17,YouTube,Efeméride,Vídeo largo,1,35.0,J35,Empate,Atlético Sierra,Local,5873.0,8054.0,74.0,5,8,4.0,91.0,2,1,2,False
P01808,20250518,2025-05-18,X,Cantera,Texto,0,,,,,,20259.0,26562.0,105.0,7,5,10.0,127.0,3,2,2,False
P01809,20250518,2025-05-18,X,Patrocinador,Texto,0,,,,,,21625.0,29445.0,84.0,4,6,13.0,107.0,1,0,3,False
P01810,20250518,2025-05-18,Facebook,Efeméride,Texto,0,,,,,,8583.0,11597.0,46.0,4,2,7.0,59.0,2,0,2,False
P01811,20250519,2025-05-19,Facebook,Institucional,Vídeo corto,0,,,,,,11456.0,14000.0,58.0,5,4,4.0,71.0,2,1,2,False
P01812,20250519,2025-05-19,Facebook,Fichajes,Texto,0,,,,,,13812.0,21910.0,169.0,12,15,2.0,198.0,5,3,4,False
P01813,20250519,2025-05-19,Facebook,Previa,Texto,0,,,,,,9017.0,22474.0,70.0,4,4,6.0,84.0,1,1,2,False
P01814,20250519,2025-05-19,Facebook,Patrocinador,Vídeo corto,0,,,,,,16856.0,24396.0,86.0,8,8,5.0,107.0,4,1,3,False
P01815,20250519,2025-05-19,Facebook,Afición,Vídeo corto,0,,,,,,15425.0,19087.0,198.0,10,16,26.0,250.0,4,2,4,False
P01816,20250520,2025-05-20,Instagram,Institucional,Imagen,0,,,,,,17880.0,20401.0,422.0,32,25,31.0,510.0,13,11,8,False
P01817,20250520,2025-05-20,X,Afición,Imagen,0,,,,,,29532.0,45441.0,473.0,39,35,15.0,562.0,22,6,11,False
P01818,20250520,2025-05-20,X,Efeméride,Texto,0,,,,,,9666.0,14753.0,109.0,6,11,4.0,130.0,2,1,3,False
P01819,20250520,2025-05-20,X,Fichajes,Texto,0,,,,,,34670.0,49299.0,649.0,47,49,14.0,759.0,26,10,11,False
P01820,20250520,2025-05-20,X,Cantera,Texto,0,,,,,,15747.0,25107.0,139.0,12,7,13.0,171.0,5,2,5,False
P01821,20250520,2025-05-20,TikTok,Entrenamiento,Vídeo corto,0,,,,,,7638.0,10915.0,1045.0,75,113,51.0,1284.0,39,19,17,False
P01822,20250520,2025-05-20,TikTok,Entrenamiento,Vídeo corto,0,,,,,,15626.0,19756.0,1510.0,118,83,55.0,1766.0,62,27,29,False
P01823,20250521,2025-05-21,Instagram,Entrenamiento,Vídeo corto,0,,,,,,20923.0,33373.0,1017.0,64,89,35.0,1205.0,36,16,12,False
P01824,20250521,2025-05-21,Instagram,Fichajes,Vídeo largo,0,,,,,,32208.0,52828.0,1794.0,168,183,76.0,2221.0,63,58,47,False
P01825,20250521,2025-05-21,Instagram,Patrocinador,Carrusel,0,,,,,,19588.0,24067.0,437.0,35,24,18.0,514.0,18,5,12,False
P01826,20250521,2025-05-21,Instagram,Entrenamiento,Imagen,0,,,,,,18073.0,28130.0,768.0,58,57,81.0,964.0,30,11,17,False
P01827,20250521,2025-05-21,Instagram,Fichajes,Vídeo corto,0,,,,,,90390.0,146899.0,8167.0,657,669,343.0,9836.0,445,103,109,False
P01828,20250521,2025-05-21,X,Previa,Imagen,0,,,,,,11408.0,14593.0,139.0,13,9,9.0,170.0,7,2,4,False
P01829,20250521,2025-05-21,X,Entrenamiento,Vídeo corto,0,,,,,,13434.0,20596.0,199.0,11,10,17.0,237.0,6,2,3,False
P01830,20250521,2025-05-21,Facebook,Fichajes,Carrusel,0,,,,,,47198.0,62979.0,552.0,45,60,25.0,682.0,25,8,12,False
P01831,20250521,2025-05-21,Facebook,Patrocinador,Imagen,0,,,,,,21233.0,30901.0,83.0,6,9,7.0,105.0,3,1,2,False
P01832,20250521,2025-05-21,TikTok,Institucional,Vídeo corto,0,,,,,,15337.0,18852.0,979.0,90,104,49.0,1222.0,56,12,22,False
P01833,20250522,2025-05-22,X,Entrenamiento,Vídeo corto,0,,,,,,41470.0,54272.0,620.0,45,31,41.0,737.0,23,8,14,False
P01834,20250522,2025-05-22,X,Cantera,Imagen,0,,,,,,23050.0,29284.0,169.0,14,9,16.0,208.0,7,3,4,False
P01835,20250522,2025-05-22,Facebook,Entrenamiento,Vídeo corto,0,,,,,,11049.0,12971.0,103.0,8,8,6.0,125.0,4,1,3,False
P01836,20250522,2025-05-22,Facebook,Afición,Imagen,0,,,,,,22856.0,26292.0,256.0,15,23,8.0,302.0,8,3,4,False
P01837,20250522,2025-05-22,Facebook,Resumen,Carrusel,0,,,,,,7685.0,11397.0,132.0,7,10,8.0,157.0,3,2,2,False
P01838,20250522,2025-05-22,Facebook,Cantera,Vídeo corto,0,,,,,,18348.0,22369.0,196.0,15,22,18.0,251.0,7,3,5,False
P01839,20250522,2025-05-22,YouTube,Efeméride,Vídeo largo,0,,,,,,4017.0,5193.0,88.0,6,7,8.0,109.0,3,1,2,False
P01840,20250523,2025-05-23,X,Previa,Vídeo corto,0,,,,,,25682.0,33281.0,384.0,23,25,40.0,472.0,13,3,7,False
P01841,20250523,2025-05-23,X,Efeméride,Imagen,0,,,,,,17483.0,23226.0,144.0,10,12,18.0,184.0,5,2,3,False
P01842,20250523,2025-05-23,X,Cantera,Vídeo corto,0,,,,,,14191.0,19213.0,98.0,5,5,15.0,123.0,3,0,2,False
P01843,20250524,2025-05-24,Instagram,Resumen,Imagen,1,36.0,J36,Empate,Racing de Aldama,Visitante,22451.0,29911.0,911.0,53,54,67.0,1085.0,25,16,12,False
P01844,20250524,2025-05-24,Instagram,Patrocinador,Carrusel,1,36.0,J36,Empate,Racing de Aldama,Visitante,46012.0,61401.0,708.0,41,59,97.0,905.0,19,7,15,False
P01845,20250524,2025-05-24,Instagram,Efeméride,Texto,1,36.0,J36,Empate,Racing de Aldama,Visitante,38528.0,51108.0,996.0,70,49,66.0,1181.0,36,18,16,False
P01846,20250524,2025-05-24,X,Afición,Texto,1,36.0,J36,Empate,Racing de Aldama,Visitante,26204.0,30016.0,248.0,21,24,16.0,309.0,9,7,5,False
P01847,20250524,2025-05-24,Facebook,Fichajes,Carrusel,1,36.0,J36,Empate,Racing de Aldama,Visitante,43232.0,58447.0,704.0,40,76,42.0,862.0,17,10,13,False
P01848,20250524,2025-05-24,Facebook,Directo,Texto,1,36.0,J36,Empate,Racing de Aldama,Visitante,19227.0,29071.0,119.0,12,8,12.0,151.0,4,3,5,False
P01849,20250524,2025-05-24,Facebook,Resumen,Carrusel,1,36.0,J36,Empate,Racing de Aldama,Visitante,36113.0,58926.0,467.0,38,38,18.0,561.0,18,10,10,False
P01850,20250524,2025-05-24,Facebook,Directo,Imagen,1,36.0,J36,Empate,Racing de Aldama,Visitante,35706.0,53668.0,296.0,16,14,19.0,345.0,7,3,6,False
P01851,20250524,2025-05-24,Facebook,Afición,Vídeo corto,1,36.0,J36,Empate,Racing de Aldama,Visitante,22133.0,32568.0,329.0,24,30,15.0,398.0,14,3,7,False
P01852,20250524,2025-05-24,Facebook,Institucional,Texto,1,36.0,J36,Empate,Racing de Aldama,Visitante,12302.0,14709.0,33.0,2,2,5.0,42.0,0,0,2,False
P01853,20250524,2025-05-24,TikTok,Institucional,Vídeo corto,1,36.0,J36,Empate,Racing de Aldama,Visitante,12141.0,15977.0,609.0,36,46,59.0,750.0,15,10,11,False
P01854,20250524,2025-05-24,TikTok,Institucional,Vídeo corto,1,36.0,J36,Empate,Racing de Aldama,Visitante,16338.0,24307.0,610.0,39,38,65.0,752.0,17,12,10,False
P01855,20250524,2025-05-24,YouTube,Resumen,Vídeo largo,1,36.0,J36,Empate,Racing de Aldama,Visitante,13918.0,19798.0,302.0,26,24,34.0,386.0,12,5,9,False
P01856,20250524,2025-05-24,YouTube,Resumen,Vídeo largo,1,36.0,J36,Empate,Racing de Aldama,Visitante,5376.0,6798.0,103.0,6,6,18.0,133.0,2,1,3,False
P01857,20250524,2025-05-24,YouTube,Previa,Vídeo largo,1,36.0,J36,Empate,Racing de Aldama,Visitante,8044.0,10032.0,183.0,11,20,15.0,229.0,5,2,4,False
P01858,20250525,2025-05-25,Facebook,Entrenamiento,Vídeo corto,0,,,,,,15602.0,20773.0,256.0,17,15,36.0,324.0,9,4,4,False
P01859,20250525,2025-05-25,Facebook,Previa,Vídeo corto,0,,,,,,15562.0,18537.0,123.0,9,11,9.0,152.0,5,1,3,False
P01860,20250525,2025-05-25,Facebook,Entrenamiento,Vídeo corto,0,,,,,,12124.0,16888.0,100.0,5,6,10.0,121.0,2,0,3,False
P01861,20250525,2025-05-25,TikTok,Cantera,Vídeo corto,0,,,,,,8276.0,12712.0,565.0,37,60,22.0,684.0,19,11,7,False
P01862,20250526,2025-05-26,Instagram,Resumen,Imagen,0,,,,,,12678.0,16954.0,638.0,57,59,44.0,798.0,32,15,10,False
P01863,20250526,2025-05-26,X,Fichajes,Vídeo corto,0,,,,,,15894.0,19279.0,472.0,33,30,31.0,566.0,18,6,9,False
P01864,20250526,2025-05-26,X,Fichajes,Vídeo corto,0,,,,,,32680.0,38724.0,1234.0,86,116,19.0,1455.0,45,24,17,False
P01865,20250526,2025-05-26,X,Resumen,Imagen,0,,,,,,19445.0,25490.0,267.0,23,23,12.0,325.0,12,4,7,False
P01866,20250526,2025-05-26,X,Fichajes,Imagen,0,,,,,,17622.0,26037.0,533.0,46,35,43.0,657.0,29,8,9,False
P01867,20250526,2025-05-26,Facebook,Entrenamiento,Carrusel,0,,,,,,17785.0,26830.0,216.0,14,18,11.0,259.0,8,2,4,False
P01868,20250526,2025-05-26,TikTok,Cantera,Vídeo corto,0,,,,,,7720.0,12237.0,578.0,29,42,24.0,673.0,14,9,6,False
P01869,20250526,2025-05-26,YouTube,Institucional,Vídeo largo,0,,,,,,9238.0,11872.0,102.0,7,10,2.0,121.0,4,1,2,False
P01870,20250526,2025-05-26,YouTube,Patrocinador,Vídeo largo,0,,,,,,4452.0,6342.0,35.0,2,2,5.0,44.0,1,0,1,False
P01871,20250527,2025-05-27,Instagram,Efeméride,Imagen,0,,,,,,18434.0,25664.0,691.0,39,36,81.0,847.0,17,10,12,False
P01872,20250527,2025-05-27,X,Entrenamiento,Texto,0,,,,,,12714.0,17264.0,118.0,5,6,12.0,141.0,2,1,2,False
P01873,20250527,2025-05-27,X,Efeméride,Texto,0,,,,,,47617.0,56799.0,306.0,14,30,12.0,362.0,8,3,3,False
P01874,20250527,2025-05-27,Facebook,Fichajes,Vídeo corto,0,,,,,,21167.0,24640.0,445.0,27,23,24.0,519.0,18,4,5,False
P01875,20250527,2025-05-27,Facebook,Institucional,Carrusel,0,,,,,,12750.0,18757.0,97.0,8,5,7.0,117.0,3,2,3,False
P01876,20250528,2025-05-28,Instagram,Previa,Imagen,0,,,,,,35230.0,46001.0,1237.0,111,127,0.0,1475.0,64,24,23,False
P01877,20250528,2025-05-28,Instagram,Institucional,Imagen,0,,,,,,26965.0,37011.0,466.0,33,50,9.0,558.0,19,6,8,False
P01878,20250528,2025-05-28,YouTube,Entrenamiento,Vídeo corto,0,,,,,,8907.0,11123.0,355.0,29,35,1.0,420.0,13,9,7,False
P01879,20250529,2025-05-29,Instagram,Previa,Imagen,0,,,,,,16855.0,27733.0,511.0,33,52,9.0,605.0,17,6,10,False
P01880,20250529,2025-05-29,Facebook,Entrenamiento,Imagen,0,,,,,,12304.0,14597.0,89.0,8,7,9.0,113.0,4,1,3,False
P01881,20250529,2025-05-29,Facebook,Entrenamiento,Vídeo corto,0,,,,,,15346.0,20661.0,130.0,7,10,11.0,158.0,3,1,3,False
P01882,20250530,2025-05-30,X,Efeméride,Imagen,0,,,,,,8843.0,11154.0,126.0,11,13,5.0,155.0,5,3,3,False
P01883,20250530,2025-05-30,X,Afición,Vídeo corto,0,,,,,,11384.0,16344.0,274.0,17,20,34.0,345.0,10,3,4,False
P01884,20250530,2025-05-30,X,Efeméride,Imagen,0,,,,,,40101.0,60711.0,601.0,34,52,16.0,703.0,20,5,9,False
P01885,20250530,2025-05-30,Facebook,Patrocinador,Carrusel,0,,,,,,13829.0,17524.0,65.0,4,4,7.0,80.0,1,0,3,False
P01886,20250530,2025-05-30,YouTube,Previa,Vídeo corto,0,,,,,,4298.0,5070.0,93.0,8,10,7.0,118.0,5,1,2,False
P01887,20250530,2025-05-30,YouTube,Afición,Vídeo largo,0,,,,,,12867.0,19776.0,223.0,14,13,31.0,281.0,5,3,6,False
P01888,20250530,2025-05-30,YouTube,Entrenamiento,Vídeo largo,0,,,,,,4861.0,5631.0,100.0,6,6,14.0,126.0,3,0,3,False
P01889,20250531,2025-05-31,Instagram,Resumen,Carrusel,1,37.0,J37,Empate,Sporting de Cabo,Local,27936.0,35384.0,3294.0,249,242,195.0,3980.0,131,50,68,False
P01890,20250531,2025-05-31,Instagram,Efeméride,Vídeo corto,1,37.0,J37,Empate,Sporting de Cabo,Local,32987.0,52491.0,2286.0,199,177,173.0,2835.0,98,49,52,False
P01891,20250531,2025-05-31,Instagram,Directo,Imagen,1,37.0,J37,Empate,Sporting de Cabo,Local,129593.0,165587.0,7763.0,497,476,360.0,9096.0,253,120,124,False
P01892,20250531,2025-05-31,X,Previa,Imagen,1,37.0,J37,Empate,Sporting de Cabo,Local,16890.0,20426.0,118.0,8,10,14.0,150.0,3,2,3,False
P01893,20250531,2025-05-31,X,Previa,Vídeo corto,1,37.0,J37,Empate,Sporting de Cabo,Local,26300.0,43106.0,565.0,43,35,52.0,695.0,22,9,12,False
P01894,20250531,2025-05-31,X,Cantera,Texto,1,37.0,J37,Empate,Sporting de Cabo,Local,28025.0,45491.0,125.0,11,10,6.0,152.0,6,2,3,False
P01895,20250531,2025-05-31,X,Resumen,Imagen,1,37.0,J37,Empate,Sporting de Cabo,Local,64183.0,103979.0,1119.0,63,82,57.0,1321.0,35,11,17,False
P01896,20250531,2025-05-31,X,Previa,Texto,1,37.0,J37,Empate,Sporting de Cabo,Local,46934.0,74265.0,295.0,19,29,23.0,366.0,8,3,8,False
P01897,20250531,2025-05-31,Facebook,Resumen,Carrusel,1,37.0,J37,Empate,Sporting de Cabo,Local,19777.0,25296.0,246.0,15,26,21.0,308.0,7,4,4,False
P01898,20250531,2025-05-31,Facebook,Patrocinador,Vídeo corto,1,37.0,J37,Empate,Sporting de Cabo,Local,22406.0,34849.0,135.0,9,12,11.0,167.0,5,1,3,False
P01899,20250531,2025-05-31,TikTok,Entrenamiento,Vídeo corto,1,37.0,J37,Empate,Sporting de Cabo,Local,39670.0,61186.0,2641.0,219,258,0.0,3118.0,124,58,37,False
P01900,20250531,2025-05-31,TikTok,Patrocinador,Vídeo corto,1,37.0,J37,Empate,Sporting de Cabo,Local,4783.0,5615.0,213.0,21,21,16.0,271.0,10,5,6,False
P01901,20250531,2025-05-31,TikTok,Directo,Vídeo corto,1,37.0,J37,Empate,Sporting de Cabo,Local,20757.0,29837.0,2876.0,172,151,172.0,3371.0,96,36,40,False
P01902,20250601,2025-06-01,Instagram,Institucional,Imagen,0,,,,,,39938.0,56400.0,1398.0,95,92,74.0,1659.0,44,27,24,False
P01903,20250601,2025-06-01,Instagram,Entrenamiento,Imagen,0,,,,,,168853.0,216858.0,6495.0,540,455,66.0,7556.0,294,123,123,False
P01904,20250601,2025-06-01,Instagram,Patrocinador,Imagen,0,,,,,,29214.0,42035.0,583.0,40,58,8.0,689.0,24,6,10,False
P01905,20250601,2025-06-01,X,Patrocinador,Imagen,0,,,,,,18181.0,20404.0,120.0,8,7,10.0,145.0,3,2,3,False
P01906,20250601,2025-06-01,Facebook,Institucional,Vídeo corto,0,,,,,,11878.0,16460.0,64.0,5,6,3.0,78.0,3,0,2,False
P01907,20250601,2025-06-01,Facebook,Efeméride,Vídeo corto,0,,,,,,28279.0,41176.0,232.0,13,26,25.0,296.0,6,3,4,False
P01908,20250601,2025-06-01,Facebook,Institucional,Vídeo corto,0,,,,,,23934.0,30227.0,101.0,8,7,8.0,124.0,4,1,3,False
P01909,20250601,2025-06-01,Facebook,Patrocinador,Carrusel,0,,,,,,31583.0,37453.0,227.0,15,20,5.0,267.0,9,2,4,False
P01910,20250602,2025-06-02,Instagram,Previa,Carrusel,0,,,,,,24423.0,28005.0,835.0,58,87,5.0,985.0,34,13,11,False
P01911,20250602,2025-06-02,X,Previa,Texto,0,,,,,,29168.0,46076.0,272.0,23,14,29.0,338.0,13,4,6,False
P01912,20250602,2025-06-02,Facebook,Patrocinador,Imagen,0,,,,,,19694.0,32334.0,96.0,4,5,14.0,119.0,1,0,3,False
P01913,20250602,2025-06-02,Facebook,Efeméride,Imagen,0,,,,,,14735.0,23484.0,118.0,7,7,12.0,144.0,3,1,3,False
P01914,20250602,2025-06-02,Facebook,Patrocinador,Vídeo largo,0,,,,,,17218.0,20560.0,73.0,4,7,9.0,93.0,2,1,1,False
P01915,20250603,2025-06-03,Instagram,Fichajes,Imagen,0,,,,,,24894.0,28624.0,1600.0,115,167,17.0,1899.0,56,33,26,False
