post_id,fecha,plataforma,tipo_contenido,formato,es_dia_partido,alcance,impresiones,likes,comentarios,compartidos,guardados,comentarios_positivos,comentarios_negativos
P01821,2025-05-20,TikTok,Entrenamiento,Vídeo corto,0,7638.0,10915.0,1045,75,113,51.0,39,19
P01822,2025-05-20,TikTok,Entrenamiento,Vídeo corto,0,15626.0,19756.0,1510,118,83,55.0,62,27
P01823,2025-05-21,Instagram,Entrenamiento,Vídeo corto,0,20923.0,33373.0,1017,64,89,35.0,36,16
P01824,2025-05-21,Instagram,Fichajes,Vídeo largo,0,32208.0,52828.0,1794,168,183,76.0,63,58
P01825,2025-05-21,Instagram,Patrocinador,Carrusel,0,19588.0,24067.0,437,35,24,18.0,18,5
P01826,2025-05-21,Instagram,Entrenamiento,Imagen,0,18073.0,28130.0,768,58,57,81.0,30,11
P01827,2025-05-21,instagram,Fichajes,Vídeo corto,0,90390.0,146899.0,8167,657,669,343.0,445,103
P01828,2025-05-21,X,Previa,Imagen,0,11408.0,14593.0,139,13,9,9.0,7,2
P01829,2025-05-21,X,Entrenamiento,Vídeo corto,0,13434.0,20596.0,199,11,10,17.0,6,2
P01830,2025-05-21,Facebook,Fichajes,Carrusel,0,47198.0,62979.0,552,45,60,25.0,25,8
P01831,2025-05-21,Facebook,Patrocinador,Imagen,0,21233.0,30901.0,83,6,9,7.0,3,1
P01832,2025-05-21,TikTok,Institucional,Vídeo corto,0,15337.0,18852.0,979,90,104,49.0,56,12
P01833,2025-05-22,X,Entrenamiento,Vídeo corto,0,41470.0,54272.0,620,45,31,41.0,23,8
P01834,2025-05-22,X,Cantera,Imagen,0,23050.0,29284.0,169,14,9,16.0,7,3
P01835,2025-05-22,Facebook,Entrenamiento,Vídeo corto,0,11049.0,12971.0,103,8,8,6.0,4,1
P01836,2025-05-22,Facebook,Afición,Imagen,0,22856.0,26292.0,256,15,23,8.0,8,3
P01837,2025-05-22,Facebook,Resumen,Carrusel,0,7685.0,11397.0,132,7,10,8.0,3,2
P01838,2025-05-22,Facebook,Cantera,Vídeo corto,0,18348.0,22369.0,196,15,22,18.0,7,3
P01839,2025-05-22,YouTube,Efeméride,Vídeo largo,0,4017.0,5193.0,88,6,7,8.0,3,1
P01840,2025-05-23,X,Previa,Vídeo corto,0,25682.0,33281.0,384,23,25,40.0,13,3
P01841,2025-05-23,X,Efeméride,Imagen,0,17483.0,23226.0,144,10,12,18.0,5,2
P01842,2025-05-23,X,Cantera,Vídeo corto,0,14191.0,19213.0,98,5,5,15.0,3,0
P01843,2025-05-24,Instagram,Resumen,Imagen,1,22451.0,29911.0,911,53,54,67.0,25,16
P01844,2025-05-24,Instagram,Patrocinador,Carrusel,1,46012.0,61401.0,708,41,59,97.0,19,7
P01845,2025-05-24,Instagram,Efeméride,Texto,1,38528.0,51108.0,996,70,49,66.0,36,18
P01846,2025-05-24,X,Afición,Texto,1,26204.0,30016.0,248,21,24,16.0,9,7
P01847,2025-05-24,Facebook,Fichajes,Carrusel,1,43232.0,58447.0,704,40,76,42.0,17,10
P01848,2025-05-24,Facebook,Directo,Texto,1,19227.0,29071.0,119,12,8,12.0,4,3
P01849,2025-05-24,Facebook,Resumen,Carrusel,1,36113.0,58926.0,467,38,38,18.0,18,10
P01850,2025-05-24,Facebook,Directo,Imagen,1,35706.0,53668.0,296,16,14,19.0,7,3
P01851,2025-05-24,Facebook,Afición,Vídeo corto,1,22133.0,32568.0,329,24,30,15.0,14,3
P01852,2025-05-24,Facebook,Institucional,Texto,1,12302.0,14709.0,33,2,2,5.0,0,0
P01853,2025-05-24,TikTok,Institucional,Vídeo corto,1,12141.0,15977.0,609,36,46,59.0,15,10
P01854,2025-05-24,TikTok,Institucional,Vídeo corto,1,16338.0,24307.0,610,39,38,65.0,17,12
P01855,2025-05-24,YouTube,Resumen,Vídeo largo,1,13918.0,19798.0,302,26,24,34.0,12,5
P01856,2025-05-24,YouTube,Resumen,Vídeo largo,1,5376.0,6798.0,103,6,6,18.0,2,1
P01857,2025-05-24,YouTube,Previa,Vídeo largo,1,8044.0,10032.0,183,11,20,15.0,5,2
P01858,2025-05-25,Facebook,Entrenamiento,Vídeo corto,0,15602.0,20773.0,256,17,15,36.0,9,4
P01859,2025-05-25,Facebook,Previa,Vídeo corto,0,15562.0,18537.0,123,9,11,9.0,5,1
P01860,2025-05-25,Facebook,Entrenamiento,Vídeo corto,0,12124.0,16888.0,100,5,6,10.0,2,0
P01861,2025-05-25,TikTok,Cantera,Vídeo corto,0,8276.0,12712.0,565,37,60,22.0,19,11
P01862,2025-05-26,Instagram,Resumen,Imagen,0,12678.0,16954.0,638,57,59,44.0,32,15
P01863,2025-05-26,X,Fichajes,Vídeo corto,0,15894.0,19279.0,472,33,30,31.0,18,6
P01864,2025-05-26,X,Fichajes,Vídeo corto,0,32680.0,38724.0,1234,86,116,19.0,45,24
P01865,2025-05-26,X,Resumen,Imagen,0,19445.0,25490.0,267,23,23,12.0,12,4
P01866,2025-05-26,X,Fichajes,Imagen,0,17622.0,26037.0,533,46,35,43.0,29,8
P01867,2025-05-26,Facebook,Entrenamiento,Carrusel,0,17785.0,26830.0,216,14,18,11.0,8,2
P01868,2025-05-26,TikTok,Cantera,Vídeo corto,0,7720.0,12237.0,578,29,42,24.0,14,9
P01869,2025-05-26,YouTube,Institucional,Vídeo largo,0,9238.0,11872.0,102,7,10,2.0,4,1
P01870,2025-05-26,YouTube,Patrocinador,Vídeo largo,0,4452.0,6342.0,35,2,2,5.0,1,0
P01871,2025-05-27,Instagram,Efeméride,Imagen,0,18434.0,25664.0,691,39,36,81.0,17,10
P01872,2025-05-27,X,Entrenamiento,Texto,0,12714.0,17264.0,118,5,6,12.0,2,1
P01873,2025-05-27,x,Efeméride,Texto,0,47617.0,56799.0,306,14,30,12.0,8,3
P01874,2025-05-27,Facebook,Fichajes,Vídeo corto,0,21167.0,24640.0,445,27,23,24.0,18,4
P01875,2025-05-27,Facebook,Institucional,Carrusel,0,12750.0,18757.0,97,8,5,7.0,3,2
P01876,2025-05-28,Instagram,Previa,Imagen,0,35230.0,46001.0,1237,111,127,0.0,64,24
P01877,2025-05-28,Instagram,Institucional,Imagen,0,26965.0,37011.0,466,33,50,9.0,19,6
P01878,2025-05-28,YouTube,Entrenamiento,Vídeo corto,0,8907.0,11123.0,355,29,35,1.0,13,9
P01879,2025-05-29,Instagram,Previa,Imagen,0,16855.0,27733.0,511,33,52,9.0,17,6
P01880,2025-05-29,Facebook,Entrenamiento,Imagen,0,12304.0,14597.0,89,8,7,9.0,4,1
P01881,2025-05-29,Facebook,Entrenamiento,Vídeo corto,0,15346.0,20661.0,130,7,10,11.0,3,1
P01882,2025-05-30,X,Efeméride,Imagen,0,8843.0,11154.0,126,11,13,5.0,5,3
P01883,2025-05-30,X,Afición,Vídeo corto,0,11384.0,16344.0,274,17,20,34.0,10,3
P01884,2025-05-30,X,Efeméride,Imagen,0,40101.0,60711.0,601,34,52,16.0,20,5
P01885,2025-05-30,Facebook,Patrocinador,Carrusel,0,13829.0,17524.0,65,4,4,7.0,1,0
P01886,2025-05-30,YouTube,Previa,Vídeo corto,0,4298.0,5070.0,93,8,10,7.0,5,1
P01887,2025-05-30,YouTube,Afición,Vídeo largo,0,12867.0,19776.0,223,14,13,31.0,5,3
P01888,2025-05-30,YouTube,Entrenamiento,Vídeo largo,0,4861.0,5631.0,100,6,6,14.0,3,0
P01889,2025-05-31,Instagram,Resumen,Carrusel,1,27936.0,35384.0,3294,249,242,195.0,131,50
P01890,2025-05-31,Instagram,Efeméride,Vídeo corto,1,32987.0,52491.0,2286,199,177,173.0,98,49
P01891,2025-05-31,Instagram,Directo,Imagen,1,129593.0,165587.0,7763,497,476,360.0,253,120
P01892,2025-05-31,X,Previa,Imagen,1,16890.0,20426.0,118,8,10,14.0,3,2
P01893,2025-05-31,X,Previa,Vídeo corto,1,26300.0,43106.0,565,43,35,52.0,22,9
P01894,2025-05-31,X,Cantera,Texto,1,28025.0,45491.0,125,11,10,6.0,6,2
P01895,2025-05-31,X,Resumen,Imagen,1,64183.0,103979.0,1119,63,82,57.0,35,11
P01896,2025-05-31,X,Previa,Texto,1,46934.0,74265.0,295,19,29,23.0,8,3
P01897,2025-05-31,Facebook,Resumen,Carrusel,1,19777.0,25296.0,246,15,26,21.0,7,4
P01898,2025-05-31,Facebook,Patrocinador,Vídeo corto,1,22406.0,34849.0,135,9,12,11.0,5,1
P01899,2025-05-31,TikTok,Entrenamiento,Vídeo corto,1,39670.0,61186.0,2641,219,258,0.0,124,58
P01900,2025-05-31,TikTok,Patrocinador,Vídeo corto,1,4783.0,5615.0,213,21,21,16.0,10,5
P01901,2025-05-31,TikTok,Directo,Vídeo corto,1,20757.0,29837.0,2876,172,151,172.0,96,36
P01902,2025-06-01,Instagram,Institucional,Imagen,0,39938.0,56400.0,1398,95,92,74.0,44,27
P01903,2025-06-01,INSTAGRAM,Entrenamiento,Imagen,0,168853.0,216858.0,6495,540,455,66.0,294,123
P01904,2025-06-01,Instagram,Patrocinador,Imagen,0,29214.0,42035.0,583,40,58,8.0,24,6
P01905,2025-06-01,X,Patrocinador,Imagen,0,18181.0,20404.0,120,8,7,10.0,3,2
P01906,2025-06-01,Facebook,Institucional,Vídeo corto,0,11878.0,16460.0,64,5,6,3.0,3,0
P01907,2025-06-01,Facebook,Efeméride,Vídeo corto,0,28279.0,41176.0,232,13,26,25.0,6,3
P01908,2025-06-01,Facebook,Institucional,Vídeo corto,0,23934.0,30227.0,101,8,7,8.0,4,1
P01909,2025-06-01,Facebook,Patrocinador,Carrusel,0,31583.0,37453.0,227,15,20,5.0,9,2
P01910,2025-06-02,Instagram,Previa,Carrusel,0,24423.0,28005.0,835,58,87,5.0,34,13
P01911,2025-06-02,X,Previa,Texto,0,29168.0,46076.0,272,23,14,29.0,13,4
P01912,2025-06-02,Facebook,Patrocinador,Imagen,0,19694.0,32334.0,96,4,5,14.0,1,0
P01913,2025-06-02,Facebook,Efeméride,Imagen,0,14735.0,23484.0,118,7,7,12.0,3,1
P01914,2025-06-02,Facebook,Patrocinador,Vídeo largo,0,17218.0,20560.0,73,4,7,9.0,2,1
P01915,2025-06-03,Instagram,Fichajes,Imagen,0,24894.0,28624.0,1600,115,167,17.0,56,33
P01916,2025-06-03,Instagram,Entrenamiento,Vídeo largo,0,26198.0,36793.0,902,81,54,60.0,44,21
P01917,2025-06-03,X,Patrocinador,Texto,0,18988.0,25483.0,93,9,9,7.0,4,2
P01918,2025-06-03,X,Entrenamiento,Imagen,0,12067.0,18513.0,194,13,18,2.0,7,3
P01919,2025-06-03,Facebook,Fichajes,Imagen,0,12967.0,19192.0,259,24,16,31.0,11,6
P01920,2025-06-03,TikTok,Fichajes,Vídeo corto,0,8756.0,10777.0,1042,59,92,90.0,31,13
P01921,2025-06-03,TikTok,Cantera,Vídeo corto,0,8941.0,13938.0,768,60,50,47.0,33,11
P01922,2025-06-03,YouTube,Institucional,Vídeo largo,0,12276.0,18507.0,120,9,8,9.0,4,1
P01923,2025-06-04,Instagram,Efeméride,Carrusel,0,51362.0,81748.0,2339,182,249,12.0,95,39
P01924,2025-06-04,X,Afición,Imagen,0,35256.0,40846.0,465,41,38,29.0,21,11
P01925,2025-06-04,X,Patrocinador,Imagen,0,33864.0,45373.0,196,13,11,15.0,6,2
P01926,2025-06-04,X,Entrenamiento,Texto,0,40717.0,57614.0,343,23,28,5.0,15,3
P01927,2025-06-04,X,Institucional,Texto,0,16835.0,23578.0,65,5,5,8.0,3,1
P01928,2025-06-04,X,Patrocinador,Imagen,0,26233.0,37206.0,129,12,11,3.0,6,2
P01929,2025-06-04,Facebook,Previa,Texto,0,11893.0,15219.0,61,3,4,9.0,1,0
P01930,2025-06-04,Facebook,Afición,Carrusel,0,7715.0,9970.0,114,10,9,8.0,5,1
P01931,2025-06-04,YouTube,Entrenamiento,Vídeo largo,0,12462.0,17902.0,218,15,11,25.0,7,3
P01932,2025-06-04,YouTube,Afición,Vídeo corto,0,3145.0,4059.0,88,8,7,6.0,4,1
P01933,2025-06-05,X,Entrenamiento,Texto,0,17562.0,26526.0,203,18,17,0.0,8,3
P01934,2025-06-05,YouTube,Entrenamiento,Vídeo largo,0,7828.0,11977.0,196,17,16,20.0,9,5
P01935,2025-06-06,Instagram,Afición,Vídeo corto,0,44678.0,58484.0,2924,184,186,248.0,96,56
P01936,2025-06-06,X,Previa,Vídeo corto,0,23965.0,39261.0,460,27,37,36.0,15,6
P01937,2025-06-06,Facebook,Entrenamiento,Vídeo corto,0,9693.0,14392.0,140,13,10,9.0,5,4
P01938,2025-06-06,Facebook,Previa,Carrusel,0,14615.0,17565.0,250,15,22,22.0,6,3
P01939,2025-06-06,TikTok,Entrenamiento,Vídeo corto,0,6512.0,9595.0,625,56,35,50.0,30,16
P01940,2025-06-06,YouTube,Previa,Vídeo largo,0,3466.0,4203.0,57,3,3,9.0,1,0
P01941,2025-06-07,Instagram,Resumen,Imagen,1,34092.0,43212.0,2258,145,120,298.0,83,34
P01942,2025-06-07,Instagram,Resumen,Carrusel,1,68027.0,81038.0,2596,196,160,262.0,106,53
P01943,2025-06-07,Instagram,Institucional,Vídeo corto,1,53199.0,60228.0,2442,220,127,247.0,112,38
P01944,2025-06-07,Instagram,Previa,Carrusel,1,31100.0,45980.0,1195,82,80,137.0,48,18
P01945,2025-06-07,X,Directo,Imagen,1,27921.0,37865.0,422,40,24,42.0,24,6
P01946,2025-06-07,X,Cantera,Texto,1,71438.0,88440.0,587,30,59,51.0,16,6
P01947,2025-06-07,X,Directo,Texto,1,13666.0,15426.0,195,12,14,12.0,6,3
P01948,2025-06-07,X,Previa,Imagen,1,48278.0,60871.0,705,56,54,28.0,29,11
P01949,2025-06-07,X,Previa,Imagen,1,14734.0,22845.0,290,23,24,25.0,9,6
P01950,2025-06-07,Facebook,Resumen,Carrusel,1,9585.0,11515.0,111,8,6,13.0,4,2
P01951,2025-06-07,TikTok,Previa,Vídeo corto,1,7293.0,8853.0,725,66,44,68.0,33,19
P01952,2025-06-07,YouTube,Patrocinador,Vídeo largo,1,4141.0,5632.0,30,2,3,2.0,0,0
P01953,2025-06-07,YouTube,Afición,Vídeo corto,1,4119.0,6315.0,205,18,16,7.0,9,4
P01954,2025-06-07,YouTube,Fichajes,Vídeo largo,1,7991.0,10311.0,310,18,23,23.0,9,5
P01955,2025-06-07,YouTube,Afición,Vídeo largo,1,8731.0,13321.0,320,16,31,38.0,9,3
P01956,2025-06-08,X,Afición,Texto,0,13854.0,21812.0,129,10,7,5.0,5,2
P01957,2025-06-08,X,Cantera,Imagen,0,18684.0,28920.0,169,13,12,20.0,7,2
P01958,2025-06-08,YouTube,Resumen,Vídeo corto,0,4062.0,5515.0,277,21,30,20.0,11,4
P01959,2025-06-08,YouTube,Previa,Vídeo largo,0,4919.0,5535.0,83,7,7,1.0,3,1
P01960,2025-06-08,YouTube,Entrenamiento,Vídeo corto,0,5563.0,6942.0,180,14,14,16.0,7,3
P01961,2025-06-09,Instagram,Efeméride,Imagen,0,72199.0,104173.0,2375,227,170,262.0,121,45
P01962,2025-06-09,X,Patrocinador,Vídeo corto,0,31309.0,41402.0,283,15,22,20.0,6,3
P01963,2025-06-09,YouTube,Efeméride,Vídeo largo,0,5854.0,7533.0,133,10,7,17.0,5,2
P01964,2025-06-10,Instagram,Patrocinador,Imagen,0,34035.0,52529.0,542,41,41,58.0,21,12
P01965,2025-06-10,Instagram,Cantera,Vídeo corto,0,37820.0,55313.0,1797,106,164,53.0,59,24
P01966,2025-06-10,Instagram,Entrenamiento,Imagen,0,40622.0,56115.0,2783,178,202,156.0,88,51
P01967,2025-06-10,x,Fichajes,Imagen,0,11064.0,13547.0,359,25,32,34.0,14,4
P01968,2025-06-10,X,Entrenamiento,Imagen,0,27507.0,33425.0,214,11,11,,5,3
P01969,2025-06-10,TikTok,Cantera,Vídeo corto,0,6747.0,8242.0,502,38,33,12.0,18,8
P01970,2025-06-11,Instagram,Entrenamiento,Vídeo corto,0,23336.0,30920.0,1016,90,85,102.0,47,26
P01971,2025-06-11,Instagram,Afición,Imagen,0,30801.0,45413.0,2191,168,174,243.0,82,32
P01972,2025-06-11,X,Previa,Imagen,0,9557.0,13054.0,124,12,7,16.0,7,1
P01973,2025-06-11,X,Fichajes,Texto,0,23489.0,36007.0,350,25,24,29.0,12,6
P01974,2025-06-11,X,Entrenamiento,Vídeo corto,0,50076.0,71430.0,904,79,57,73.0,43,19
P01975,2025-06-11,X,Previa,Texto,0,56830.0,72497.0,678,41,51,70.0,21,7
P01976,2025-06-11,TikTok,Afición,Vídeo corto,0,9386.0,14647.0,1025,54,97,20.0,24,10
P01977,2025-06-12,Instagram,Previa,Imagen,0,10032.0,16415.0,487,36,33,21.0,20,7
P01978,2025-06-12,Instagram,Cantera,Imagen,0,32707.0,40095.0,917,84,45,81.0,47,13
P01979,2025-06-12,X,Institucional,Texto,0,22698.0,32349.0,121,7,10,3.0,4,1
P01980,2025-06-12,Facebook,Patrocinador,Imagen,0,9897.0,16048.0,30,1,1,5.0,0,0
P01981,2025-06-12,TikTok,Entrenamiento,Vídeo corto,0,10787.0,16726.0,872,74,79,92.0,46,15
P01982,2025-06-12,YouTube,Entrenamiento,Vídeo largo,0,6738.0,10163.0,203,19,11,27.0,10,3
P01983,2025-06-12,YouTube,Patrocinador,Vídeo largo,0,4658.0,6220.0,27,2,2,1.0,1,0
P01984,2025-06-12,YouTube,Institucional,Vídeo largo,0,6343.0,9943.0,96,8,7,8.0,5,1
P01985,2025-06-13,Instagram,Afición,Imagen,0,55312.0,72027.0,1604,158,162,108.0,104,30
P01986,2025-06-13,Instagram,Institucional,Imagen,0,15638.0,21883.0,405,22,35,39.0,12,6
P01987,2025-06-13,Instagram,Cantera,Carrusel,0,42398.0,53940.0,1408,117,90,29.0,57,31
P01988,2025-06-13,X,Efeméride,Carrusel,0,7337.0,8742.0,81,4,8,6.0,2,1
P01989,2025-06-13,X,Entrenamiento,Vídeo corto,0,16931.0,21247.0,266,16,17,24.0,8,3
P01990,2025-06-13,Facebook,Entrenamiento,Carrusel,0,7308.0,11186.0,54,3,6,5.0,1,0
P01991,2025-06-13,Facebook,Resumen,Carrusel,0,14299.0,17791.0,210,10,21,12.0,6,1
P01992,2025-06-14,Instagram,Resumen,Vídeo corto,1,49039.0,68136.0,5482,452,328,667.0,365,43
P01993,2025-06-14,Instagram,Entrenamiento,Imagen,1,51533.0,71923.0,1327,131,126,66.0,83,22
P01994,2025-06-14,Instagram,Entrenamiento,Vídeo corto,1,27775.0,44250.0,1666,99,179,139.0,66,13
P01995,2025-06-14,INSTAGRAM,Directo,Carrusel,1,39539.0,53852.0,3145,181,253,122.0,110,29
P01996,2025-06-14,X,Efeméride,Imagen,1,38130.0,47230.0,311,28,27,29.0,18,5
P01997,2025-06-14,X,Directo,Texto,1,55106.0,62831.0,1126,62,92,65.0,41,9
P01998,2025-06-14,Facebook,Entrenamiento,Vídeo corto,1,15090.0,18852.0,274,18,26,11.0,12,3
P01999,2025-06-14,Facebook,Entrenamiento,Vídeo corto,1,24870.0,34967.0,271,26,20,26.0,18,3
P02000,2025-06-14,TikTok,Afición,Vídeo corto,1,29286.0,,4904,418,329,275.0,316,41
P02001,2025-06-14,TikTok,Directo,Vídeo corto,1,9049.0,11092.0,1755,111,148,110.0,80,16
P02002,2025-06-14,TikTok,Previa,Vídeo corto,1,4807.0,7122.0,720,52,57,50.0,35,8
P02003,2025-06-14,TikTok,Institucional,Vídeo corto,1,6542.0,9790.0,312,17,30,29.0,11,3
P02004,2025-06-14,YouTube,Directo,Vídeo largo,1,5010.0,6758.0,164,10,12,13.0,6,2
P02005,2025-06-14,YouTube,Previa,Vídeo corto,1,7203.0,8718.0,289,17,28,12.0,12,1
P02006,2025-06-15,Instagram,Entrenamiento,Carrusel,0,25175.0,30193.0,964,52,67,144.0,29,10
P02007,2025-06-15,Instagram,Fichajes,Imagen,0,26396.0,34694.0,2446,225,247,116.0,132,44
P02008,2025-06-15,X,Resumen,Imagen,0,23993.0,33920.0,263,25,19,8.0,10,6
P02009,2025-06-15,Facebook,Efeméride,Texto,0,25144.0,32034.0,167,8,14,14.0,3,2
P02010,2025-06-15,YouTube,Afición,Vídeo largo,0,4965.0,5570.0,135,9,12,10.0,5,2
P00322,2024-09-27,YouTube,Resumen,Vídeo corto,0,7054.0,10323.0,426,21,45,23.0,10,5
P00897,2024-12-22,Instagram,Resumen,Vídeo corto,0,24814.0,31123.0,2244,153,233,173.0,82,25
P00385,2024-10-07,Instagram,Cantera,Vídeo corto,0,12315.0,18281.0,870,62,58,115.0,31,18
P00955,2024-12-31,Instagram,Cantera,Imagen,0,40299.0,51412.0,2177,153,184,45.0,85,25
P01215,2025-02-09,X,Institucional,Texto,0,29906.0,40354.0,160,12,10,22.0,7,2
P00308,2024-09-25,Instagram,Patrocinador,Texto,0,20695.0,32757.0,324,20,21,50.0,10,5
P00426,2024-10-12,X,Afición,Imagen,1,12747.0,14415.0,184,14,11,14.0,3,4
P01293,2025-02-23,TikTok,Previa,Vídeo corto,0,16285.0,20012.0,1298,116,72,164.0,74,21
P00966,2025-01-03,Facebook,Entrenamiento,Carrusel,0,19018.0,25587.0,257,18,25,20.0,10,4
P01729,2025-05-06,X,Cantera,Texto,0,19821.0,26503.0,85,5,4,15.0,2,1
P00044,2024-08-10,YouTube,Entrenamiento,Vídeo largo,0,5431.0,8213.0,114,6,9,13.0,3,1
P01911,2025-06-02,X,Previa,Texto,0,29168.0,46076.0,272,23,14,29.0,13,4
P00470,2024-10-19,Facebook,Previa,Vídeo corto,1,10900.0,16252.0,256,23,17,17.0,14,3
P00417,2024-10-11,TikTok,Cantera,Vídeo corto,0,8811.0,13440.0,461,42,46,35.0,21,7
P00641,2024-11-13,Instagram,Afición,Carrusel,0,24732.0,29937.0,1211,108,134,55.0,57,23
P00974,2025-01-04,Facebook,Directo,Vídeo largo,1,16873.0,27574.0,280,26,15,31.0,18,4
P00603,2024-11-07,YouTube,Entrenamiento,Vídeo corto,0,2117.0,2587.0,69,5,6,9.0,2,1
P01255,2025-02-17,X,Fichajes,Texto,0,,25015.0,145,13,11,16.0,6,3
