aficionado_id,semana,sesiones,duracion_media_min,pantallas_vistas,notificaciones_recibidas,notificaciones_abiertas,compras_entradas,gasto_tienda_eur
AF-0895EDF174,2025-01-27,4,6.94,12.0,8,3,0,0.0
AF-0895EDF174,2025-02-03,1,6.72,9.0,3,0,0,0.0
AF-0895EDF174,2025-02-10,2,4.75,12.0,5,0,0,0.0
AF-0895EDF174,2025-02-17,2,3.02,1.0,2,1,0,0.0
AF-0895EDF174,2025-02-24,4,10.58,13.0,8,0,0,0.0
AF-0895EDF174,2025-03-03,2,6.74,11.0,7,3,0,0.0
AF-0895EDF174,2025-03-10,3,11.74,18.0,8,3,0,0.0
AF-0895EDF174,2025-03-17,3,2.44,6.0,3,3,0,0.0
AF-0895EDF174,2025-03-24,4,1.17,2.0,7,2,0,0.0
AF-0895EDF174,2025-03-31,1,7.8,10.0,8,1,0,0.0
AF-0895EDF174,2025-04-07,0,0.0,0.0,6,0,0,0.0
AF-0895EDF174,2025-04-14,9,4.82,11.0,2,1,1,0.0
AF-0895EDF174,2025-04-21,4,2.45,5.0,8,1,0,0.0
AF-0895EDF174,2025-04-28,5,4.13,8.0,5,1,0,0.0
AF-0895EDF174,2025-05-05,1,3.87,4.0,2,1,0,0.0
AF-0895EDF174,2025-05-12,1,1.57,3.0,3,1,0,0.0
AF-0895EDF174,2025-05-19,1,6.31,4.0,4,0,0,0.0
AF-0895EDF174,2025-05-26,0,0.0,0.0,3,0,0,0.0
AF-0895EDF174,2025-06-02,1,2.53,2.0,8,2,0,0.0
AF-0895EDF174,2025-06-09,2,2.97,1.0,3,0,0,0.0
AF-E157D93074,2024-08-12,8,13.74,19.0,8,0,0,87.41
AF-E157D93074,2024-08-19,5,6.93,8.0,3,1,0,0.0
AF-E157D93074,2024-08-26,6,5.82,4.0,6,5,0,0.0
AF-E157D93074,2024-09-02,4,12.52,15.0,5,2,0,0.0
AF-E157D93074,2024-09-09,6,8.41,16.0,8,5,0,0.0
AF-E157D93074,2024-09-16,2,8.73,11.0,8,6,0,0.0
AF-E157D93074,2024-09-23,8,17.34,20.0,4,1,0,0.0
AF-E157D93074,2024-09-30,9,8.63,6.0,7,3,0,0.0
AF-E157D93074,2024-10-07,5,5.51,6.0,5,1,0,0.0
AF-E157D93074,2024-10-14,10,2.72,2.0,5,3,0,0.0
AF-E157D93074,2024-10-21,6,18.35,22.0,5,2,0,0.0
AF-E157D93074,2024-10-28,3,9.05,5.0,8,6,1,43.66
AF-E157D93074,2024-11-04,8,2.83,4.0,6,0,0,0.0
AF-E157D93074,2024-11-11,3,5.45,11.0,8,3,0,0.0
AF-E157D93074,2024-11-18,6,21.19,23.0,5,4,0,26.37
AF-E157D93074,2024-11-25,8,5.85,5.0,7,4,0,0.0
AF-E157D93074,2024-12-02,8,9.83,15.0,4,2,0,0.0
AF-E157D93074,2024-12-09,2,9.1,15.0,5,1,0,0.0
AF-E157D93074,2024-12-16,6,2.74,5.0,4,2,0,0.0
AF-E157D93074,2024-12-23,4,3.95,1.0,6,5,0,0.0
AF-E157D93074,2024-12-30,11,4.07,7.0,2,2,0,0.0
AF-E157D93074,2025-01-06,5,2.0,4.0,4,2,0,0.0
AF-E157D93074,2025-01-13,7,14.36,29.0,4,2,0,0.0
AF-E157D93074,2025-01-20,10,12.6,14.0,2,2,0,0.0
AF-E157D93074,2025-01-27,10,2.62,2.0,5,4,0,30.07
AF-E157D93074,2025-02-03,1,5.95,11.0,5,5,0,0.0
AF-E157D93074,2025-02-10,6,6.09,8.0,4,4,0,0.0
AF-E157D93074,2025-02-17,3,7.95,17.0,5,3,0,0.0
AF-E157D93074,2025-02-24,7,7.51,10.0,4,3,0,0.0
AF-E157D93074,2025-03-03,15,4.2,4.0,6,2,0,0.0
AF-E157D93074,2025-03-10,5,2.93,2.0,7,5,0,0.0
AF-E157D93074,2025-03-17,6,4.06,3.0,4,3,1,0.0
AF-E157D93074,2025-03-24,6,9.08,9.0,6,3,0,0.0
AF-E157D93074,2025-03-31,6,3.05,7.0,7,4,0,0.0
AF-E157D93074,2025-04-07,6,3.87,3.0,5,3,0,0.0
AF-E157D93074,2025-04-14,4,2.83,3.0,2,1,0,0.0
AF-E157D93074,2025-04-21,5,7.92,14.0,8,3,0,0.0
AF-E157D93074,2025-04-28,7,4.47,9.0,3,1,0,0.0
AF-E157D93074,2025-05-05,6,7.88,14.0,3,1,0,0.0
AF-E157D93074,2025-05-12,8,20.4,28.0,6,3,0,0.0
AF-E157D93074,2025-05-19,7,18.71,21.0,7,4,0,0.0
AF-E157D93074,2025-05-26,13,2.83,7.0,3,2,0,0.0
AF-E157D93074,2025-06-02,4,7.57,12.0,6,4,0,0.0
AF-E157D93074,2025-06-09,7,4.26,3.0,6,4,0,0.0
AF-5E2D55D347,2024-08-12,0,0.0,0.0,2,0,0,0.0
AF-5E2D55D347,2024-08-19,1,9.48,6.0,7,1,0,0.0
AF-5E2D55D347,2024-08-26,1,9.52,10.0,6,2,0,0.0
AF-5E2D55D347,2024-09-02,1,2.42,2.0,6,2,0,0.0
AF-5E2D55D347,2024-09-09,3,2.15,3.0,8,1,0,0.0
AF-5E2D55D347,2024-09-16,3,0.9,1.0,4,0,0,0.0
AF-5E2D55D347,2024-09-23,1,1.84,1.0,2,0,0,0.0
AF-5E2D55D347,2024-09-30,1,4.63,3.0,5,1,0,0.0
AF-5E2D55D347,2024-10-07,3,2.72,6.0,5,0,0,0.0
AF-5E2D55D347,2024-10-14,2,2.92,1.0,6,2,0,0.0
AF-5E2D55D347,2024-10-21,5,5.59,13.0,8,0,0,0.0
AF-5E2D55D347,2024-10-28,1,4.67,9.0,3,0,0,0.0
AF-5E2D55D347,2024-11-04,0,0.0,0.0,4,0,0,0.0
AF-5E2D55D347,2024-11-11,2,3.14,3.0,2,0,1,0.0
AF-5E2D55D347,2024-11-18,0,0.0,0.0,5,0,0,0.0
AF-5E2D55D347,2024-11-25,1,5.69,8.0,2,0,0,0.0
AF-5E2D55D347,2024-12-02,1,2.88,7.0,5,0,0,0.0
AF-5E2D55D347,2024-12-09,0,0.0,0.0,5,0,0,0.0
AF-5E2D55D347,2024-12-16,0,0.0,0.0,3,0,0,0.0
AF-5E2D55D347,2024-12-23,3,0.76,1.0,6,1,0,0.0
AF-5E2D55D347,2024-12-30,1,3.52,3.0,3,1,0,0.0
AF-5E2D55D347,2025-01-06,1,1.31,3.0,8,0,0,0.0
AF-5E2D55D347,2025-01-13,0,0.0,0.0,5,0,0,0.0
AF-5E2D55D347,2025-01-20,1,7.96,11.0,8,2,0,0.0
AF-5E2D55D347,2025-01-27,3,0.55,1.0,8,1,0,0.0
AF-5E2D55D347,2025-02-03,1,10.61,17.0,7,1,0,0.0
AF-5E2D55D347,2025-02-10,0,0.0,0.0,4,0,0,0.0
AF-5E2D55D347,2025-02-17,1,1.36,4.0,4,0,0,0.0
AF-5E2D55D347,2025-02-24,1,10.49,15.0,6,0,0,0.0
AF-5E2D55D347,2025-03-03,1,1.59,1.0,4,1,0,0.0
AF-5E2D55D347,2025-03-10,1,2.25,5.0,5,1,0,0.0
AF-5E2D55D347,2025-03-17,0,0.0,0.0,3,0,0,0.0
AF-5E2D55D347,2025-03-24,2,5.97,7.0,5,0,0,0.0
AF-5E2D55D347,2025-03-31,2,1.86,4.0,7,1,0,0.0
AF-5E2D55D347,2025-04-07,0,0.0,0.0,4,0,0,0.0
AF-5E2D55D347,2025-04-14,1,5.17,6.0,7,3,0,0.0
AF-5E2D55D347,2025-04-21,1,3.08,4.0,3,0,0,0.0
AF-5E2D55D347,2025-04-28,1,8.45,10.0,7,1,0,0.0
AF-5E2D55D347,2025-05-05,2,1.0,1.0,2,0,0,0.0
AF-5E2D55D347,2025-05-12,2,5.44,9.0,5,1,0,0.0
AF-5E2D55D347,2025-05-19,1,4.24,4.0,5,2,0,0.0
AF-5E2D55D347,2025-05-26,1,4.3,3.0,2,1,0,0.0
AF-5E2D55D347,2025-06-02,1,3.24,3.0,5,1,0,0.0
AF-5E2D55D347,2025-06-09,1,1.4,3.0,7,2,0,0.0
AF-F43DBABDC9,2024-08-12,4,4.97,3.0,3,1,1,0.0
AF-F43DBABDC9,2024-08-19,4,5.98,6.0,5,2,0,0.0
AF-F43DBABDC9,2024-08-26,5,11.64,17.0,5,3,0,0.0
AF-F43DBABDC9,2024-09-02,1,6.84,5.0,6,1,0,0.0
AF-F43DBABDC9,2024-09-09,6,3.63,4.0,7,2,0,0.0
AF-F43DBABDC9,2024-09-16,1,4.4,5.0,8,4,0,0.0
AF-F43DBABDC9,2024-09-23,7,7.31,5.0,3,3,0,0.0
AF-F43DBABDC9,2024-09-30,3,3.05,1.0,4,1,0,0.0
AF-F43DBABDC9,2024-10-07,4,8.56,7.0,7,1,0,0.0
AF-F43DBABDC9,2024-10-14,5,1.63,3.0,5,3,0,0.0
AF-F43DBABDC9,2024-10-21,5,7.01,14.0,8,4,0,0.0
AF-F43DBABDC9,2024-10-28,2,5.31,5.0,8,1,0,0.0
AF-F43DBABDC9,2024-11-04,3,1.67,3.0,5,3,0,0.0
AF-F43DBABDC9,2024-11-11,2,6.17,7.0,3,2,0,0.0
AF-F43DBABDC9,2024-11-18,6,11.36,15.0,7,4,0,0.0
AF-F43DBABDC9,2024-11-25,4,3.32,1.0,4,1,1,0.0
AF-F43DBABDC9,2024-12-02,5,6.39,7.0,5,1,0,0.0
AF-F43DBABDC9,2024-12-09,3,6.67,9.0,2,0,0,0.0
AF-F43DBABDC9,2024-12-16,7,11.13,18.0,8,4,0,0.0
AF-F43DBABDC9,2024-12-23,4,8.91,14.0,4,3,0,0.0
AF-F43DBABDC9,2024-12-30,5,9.46,12.0,5,2,0,0.0
AF-F43DBABDC9,2025-01-06,7,6.3,7.0,8,3,0,0.0
AF-F43DBABDC9,2025-01-13,1,6.46,8.0,4,0,0,0.0
AF-F43DBABDC9,2025-01-20,0,0.0,0.0,6,0,0,0.0
AF-F43DBABDC9,2025-01-27,5,3.08,4.0,2,0,0,0.0
AF-F43DBABDC9,2025-02-03,2,5.75,4.0,7,4,0,0.0
AF-F43DBABDC9,2025-02-10,3,8.65,14.0,7,2,1,0.0
AF-F43DBABDC9,2025-02-17,7,8.08,16.0,4,3,0,0.0
AF-F43DBABDC9,2025-02-24,4,4.37,4.0,2,0,0,0.0
AF-F43DBABDC9,2025-03-03,6,11.46,17.0,7,3,0,0.0
AF-F43DBABDC9,2025-03-10,3,7.78,7.0,7,1,0,0.0
AF-F43DBABDC9,2025-03-17,5,5.87,7.0,6,4,0,0.0
AF-F43DBABDC9,2025-03-24,4,3.26,7.0,2,1,0,0.0
AF-F43DBABDC9,2025-03-31,3,0.3,1.0,6,4,0,0.0
AF-F43DBABDC9,2025-04-07,0,0.0,0.0,2,0,0,0.0
AF-F43DBABDC9,2025-04-14,5,9.79,8.0,2,1,0,0.0
AF-F43DBABDC9,2025-04-21,5,7.74,10.0,6,0,0,0.0
AF-F43DBABDC9,2025-04-28,1,5.47,12.0,5,1,0,0.0
AF-F43DBABDC9,2025-05-05,7,6.38,7.0,6,4,0,0.0
AF-F43DBABDC9,2025-05-12,9,2.6,3.0,4,2,0,0.0
AF-F43DBABDC9,2025-05-19,2,10.19,14.0,6,2,0,0.0
AF-F43DBABDC9,2025-05-26,3,6.46,14.0,7,3,0,0.0
AF-F43DBABDC9,2025-06-02,3,0.81,1.0,8,4,0,0.0
AF-F43DBABDC9,2025-06-09,4,6.62,12.0,3,2,0,0.0
AF-A53B452B11,2024-08-12,7,6.55,14.0,4,3,0,0.0
AF-A53B452B11,2024-08-19,6,2.46,2.0,3,2,0,0.0
AF-A53B452B11,2024-08-26,7,9.62,12.0,3,1,0,0.0
AF-A53B452B11,2024-09-02,3,6.78,3.0,8,4,0,0.0
AF-A53B452B11,2024-09-09,7,10.77,18.0,2,1,0,0.0
AF-A53B452B11,2024-09-16,4,8.26,16.0,8,4,0,0.0
AF-A53B452B11,2024-09-23,4,6.71,11.0,2,2,1,0.0
AF-A53B452B11,2024-09-30,6,8.54,13.0,8,4,0,0.0
AF-A53B452B11,2024-10-07,2,6.15,7.0,5,3,0,0.0
AF-A53B452B11,2024-10-14,5,2.14,4.0,5,2,0,0.0
AF-A53B452B11,2024-10-21,8,2.59,1.0,8,1,0,0.0
AF-A53B452B11,2024-10-28,2,5.51,5.0,3,1,0,0.0
AF-A53B452B11,2024-11-04,7,11.69,12.0,4,1,0,0.0
AF-A53B452B11,2024-11-11,5,4.94,1.0,3,1,0,0.0
AF-A53B452B11,2024-11-18,8,9.47,15.0,8,5,0,0.0
AF-A53B452B11,2024-11-25,6,2.31,3.0,2,2,0,0.0
AF-A53B452B11,2024-12-02,10,17.99,24.0,5,2,0,0.0
AF-A53B452B11,2024-12-09,5,13.08,19.0,7,3,0,0.0
AF-A53B452B11,2024-12-16,7,5.97,9.0,4,2,0,0.0
AF-A53B452B11,2024-12-23,5,6.98,14.0,8,2,0,0.0
AF-A53B452B11,2024-12-30,4,4.97,10.0,2,0,0,0.0
AF-A53B452B11,2025-01-06,2,3.0,2.0,6,3,0,0.0
AF-A53B452B11,2025-01-13,7,8.14,15.0,2,1,0,0.0
AF-A53B452B11,2025-01-20,7,6.26,15.0,2,2,0,0.0
AF-A53B452B11,2025-01-27,9,4.15,9.0,5,2,0,0.0
AF-A53B452B11,2025-02-03,2,3.83,8.0,5,3,0,0.0
AF-A53B452B11,2025-02-10,3,16.93,21.0,3,1,1,0.0
AF-A53B452B11,2025-02-17,4,17.59,25.0,3,0,0,0.0
AF-A53B452B11,2025-02-24,4,17.11,29.0,2,1,0,0.0
AF-A53B452B11,2025-03-03,4,8.52,10.0,8,5,0,0.0
AF-A53B452B11,2025-03-10,10,3.68,6.0,5,1,0,0.0
AF-A53B452B11,2025-03-17,2,21.51,23.0,5,2,0,0.0
AF-A53B452B11,2025-03-24,4,6.53,11.0,4,1,0,0.0
AF-A53B452B11,2025-03-31,7,2.31,5.0,4,2,0,0.0
AF-A53B452B11,2025-04-07,3,1.59,3.0,3,1,0,0.0
AF-A53B452B11,2025-04-14,7,2.01,3.0,6,2,0,0.0
AF-A53B452B11,2025-04-21,3,3.45,9.0,3,2,0,0.0
AF-A53B452B11,2025-04-28,1,6.82,13.0,7,6,1,0.0
AF-A53B452B11,2025-05-05,6,6.24,11.0,4,2,0,0.0
AF-A53B452B11,2025-05-12,6,5.28,5.0,4,1,1,0.0
AF-A53B452B11,2025-05-19,5,5.29,9.0,2,1,0,0.0
AF-A53B452B11,2025-05-26,8,7.94,13.0,8,6,0,114.97
AF-A53B452B11,2025-06-02,6,5.84,8.0,8,3,0,0.0
AF-A53B452B11,2025-06-09,8,0.74,1.0,7,2,0,0.0
AF-9EDF2A37E3,2024-08-12,0,0.0,0.0,2,0,0,0.0
AF-9EDF2A37E3,2024-08-19,0,0.0,0.0,6,0,0,0.0
AF-9EDF2A37E3,2024-08-26,3,0.98,1.0,5,2,0,0.0
AF-9EDF2A37E3,2024-09-02,2,7.3,8.0,5,1,0,0.0
AF-9EDF2A37E3,2024-09-09,1,6.43,6.0,3,0,0,0.0
AF-9EDF2A37E3,2024-09-16,0,0.0,0.0,5,0,0,0.0
AF-9EDF2A37E3,2024-09-23,1,2.05,7.0,4,2,0,0.0
AF-9EDF2A37E3,2024-09-30,2,3.83,8.0,3,2,0,0.0
AF-9EDF2A37E3,2024-10-07,1,7.36,11.0,4,1,0,0.0
AF-9EDF2A37E3,2024-10-14,0,0.0,0.0,3,0,0,0.0
AF-9EDF2A37E3,2024-10-21,1,2.47,1.0,7,0,0,0.0
AF-9EDF2A37E3,2024-10-28,0,0.0,0.0,2,0,0,0.0
AF-9EDF2A37E3,2024-11-04,3,4.07,11.0,2,0,0,0.0
AF-9EDF2A37E3,2024-11-11,0,0.0,0.0,6,0,0,0.0
AF-9EDF2A37E3,2024-11-18,4,6.85,5.0,7,2,0,0.0
AF-9EDF2A37E3,2024-11-25,0,0.0,0.0,5,0,0,0.0
AF-9EDF2A37E3,2024-12-02,2,6.53,10.0,4,0,0,0.0
AF-9EDF2A37E3,2024-12-09,1,6.69,14.0,7,3,0,0.0
AF-9EDF2A37E3,2024-12-16,1,4.18,4.0,8,4,0,0.0
AF-9EDF2A37E3,2024-12-23,0,0.0,0.0,4,0,0,0.0
AF-9EDF2A37E3,2024-12-30,0,0.0,0.0,2,0,0,0.0
AF-9EDF2A37E3,2025-01-06,0,0.0,0.0,4,0,0,0.0
AF-9EDF2A37E3,2025-01-13,1,0.97,1.0,4,1,0,0.0
AF-9EDF2A37E3,2025-01-20,1,2.31,5.0,6,1,0,0.0
AF-9EDF2A37E3,2025-01-27,3,6.22,9.0,3,0,0,0.0
AF-9EDF2A37E3,2025-02-03,0,0.0,0.0,4,0,0,0.0
AF-9EDF2A37E3,2025-02-10,2,5.77,9.0,5,2,0,0.0
AF-9EDF2A37E3,2025-02-17,0,0.0,0.0,3,0,0,0.0
AF-9EDF2A37E3,2025-02-24,2,7.62,11.0,2,1,0,0.0
AF-9EDF2A37E3,2025-03-03,0,0.0,0.0,6,0,0,0.0
AF-9EDF2A37E3,2025-03-10,1,5.02,3.0,8,2,0,0.0
AF-9EDF2A37E3,2025-03-17,1,5.7,7.0,7,1,0,0.0
AF-9EDF2A37E3,2025-03-24,2,0.77,2.0,3,0,0,0.0
AF-9EDF2A37E3,2025-03-31,1,4.92,4.0,8,3,0,0.0
AF-9EDF2A37E3,2025-04-07,1,0.91,1.0,7,1,0,0.0
AF-9EDF2A37E3,2025-04-14,3,2.84,6.0,8,2,0,0.0
AF-9EDF2A37E3,2025-04-21,4,2.04,4.0,6,0,0,0.0
AF-9EDF2A37E3,2025-04-28,0,0.0,0.0,4,0,0,0.0
AF-9EDF2A37E3,2025-05-05,0,0.0,0.0,2,0,0,0.0
AF-9EDF2A37E3,2025-05-12,3,7.94,8.0,8,3,0,0.0
AF-9EDF2A37E3,2025-05-19,2,5.5,5.0,7,1,0,0.0
AF-9EDF2A37E3,2025-05-26,1,1.13,1.0,4,1,0,0.0
AF-9EDF2A37E3,2025-06-02,1,2.86,7.0,5,0,0,0.0
AF-9EDF2A37E3,2025-06-09,0,0.0,0.0,2,0,0,0.0
AF-D3A901A139,2024-08-12,9,7.79,17.0,3,2,1,0.0
AF-D3A901A139,2024-08-19,10,6.49,7.0,8,5,0,0.0
AF-D3A901A139,2024-08-26,13,5.39,7.0,3,1,1,0.0
AF-D3A901A139,2024-09-02,9,25.64,34.0,5,1,0,0.0
AF-D3A901A139,2024-09-09,18,11.73,13.0,8,7,0,0.0
AF-D3A901A139,2024-09-16,2,2.33,3.0,7,6,0,0.0
AF-D3A901A139,2024-09-23,14,19.13,33.0,8,7,0,26.17
AF-D3A901A139,2024-09-30,13,7.67,6.0,2,1,0,0.0
AF-D3A901A139,2024-10-07,8,7.37,16.0,3,1,0,0.0
AF-D3A901A139,2024-10-14,9,4.82,8.0,4,3,0,0.0
AF-D3A901A139,2024-10-21,7,11.29,16.0,5,3,0,0.0
AF-D3A901A139,2024-10-28,2,10.81,15.0,6,4,0,0.0
AF-D3A901A139,2024-11-04,9,10.59,13.0,7,5,0,0.0
AF-D3A901A139,2024-11-11,9,12.3,20.0,4,3,0,0.0
AF-D3A901A139,2024-11-18,7,8.24,16.0,8,5,0,0.0
AF-D3A901A139,2024-11-25,7,6.08,5.0,6,4,0,0.0
AF-D3A901A139,2024-12-02,11,12.41,16.0,8,6,0,0.0
AF-D3A901A139,2024-12-09,6,4.96,5.0,5,3,0,0.0
AF-D3A901A139,2024-12-16,7,8.21,10.0,8,3,0,0.0
AF-D3A901A139,2024-12-23,14,12.89,15.0,4,3,0,0.0
AF-D3A901A139,2024-12-30,9,3.84,5.0,3,1,0,0.0
AF-D3A901A139,2025-01-06,12,4.43,3.0,3,2,0,0.0
AF-D3A901A139,2025-01-13,8,10.88,11.0,7,4,0,15.91
AF-D3A901A139,2025-01-20,6,13.51,13.0,7,3,0,0.0
AF-D3A901A139,2025-01-27,11,3.63,5.0,6,5,0,0.0
AF-D3A901A139,2025-02-03,3,10.54,15.0,8,5,0,0.0
AF-D3A901A139,2025-02-10,13,9.32,15.0,8,7,0,0.0
AF-D3A901A139,2025-02-17,11,11.56,21.0,4,3,0,0.0
AF-D3A901A139,2025-02-24,9,8.33,8.0,7,5,0,0.0
AF-D3A901A139,2025-03-03,13,9.47,11.0,2,0,0,0.0
AF-D3A901A139,2025-03-10,15,14.5,21.0,6,5,1,0.0
AF-D3A901A139,2025-03-17,7,1.36,1.0,8,7,1,0.0
AF-D3A901A139,2025-03-24,16,15.45,26.0,8,5,0,0.0
AF-D3A901A139,2025-03-31,13,17.81,26.0,8,1,0,0.0
AF-D3A901A139,2025-04-07,5,10.83,13.0,8,6,0,0.0
AF-D3A901A139,2025-04-14,10,6.68,13.0,7,5,1,0.0
AF-D3A901A139,2025-04-21,10,8.74,16.0,4,1,0,0.0
AF-D3A901A139,2025-04-28,13,2.36,1.0,5,3,1,0.0
AF-D3A901A139,2025-05-05,9,14.76,17.0,5,5,0,0.0
AF-D3A901A139,2025-05-12,9,11.08,12.0,6,4,0,0.0
AF-D3A901A139,2025-05-19,11,20.27,18.0,5,2,0,0.0
AF-D3A901A139,2025-05-26,8,8.91,14.0,4,2,0,0.0
AF-D3A901A139,2025-06-02,11,5.21,9.0,3,0,0,0.0
AF-D3A901A139,2025-06-09,8,11.03,19.0,7,5,0,0.0
AF-46EC0EE389,2024-08-12,2,1.94,3.0,3,0,0,0.0
AF-46EC0EE389,2024-08-19,0,0.0,0.0,5,0,0,0.0
AF-46EC0EE389,2024-08-26,0,0.0,0.0,4,0,0,0.0
AF-46EC0EE389,2024-09-02,3,4.31,4.0,2,0,0,0.0
AF-46EC0EE389,2024-09-09,0,0.0,0.0,3,0,0,0.0
AF-46EC0EE389,2024-09-16,0,0.0,0.0,4,0,0,0.0
AF-46EC0EE389,2024-09-23,0,0.0,0.0,2,0,0,0.0
AF-46EC0EE389,2024-09-30,2,7.53,11.0,3,0,0,0.0
AF-46EC0EE389,2024-10-07,0,0.0,0.0,6,0,0,0.0
AF-46EC0EE389,2024-10-14,1,6.18,6.0,7,0,0,0.0
AF-46EC0EE389,2024-10-21,1,3.62,7.0,7,1,0,0.0
AF-46EC0EE389,2024-10-28,0,0.0,0.0,3,0,0,0.0
AF-46EC0EE389,2024-11-04,0,0.0,0.0,5,0,0,0.0
AF-46EC0EE389,2024-11-11,0,0.0,0.0,5,0,0,0.0
AF-46EC0EE389,2024-11-18,0,0.0,0.0,2,0,0,0.0
AF-46EC0EE389,2024-11-25,1,3.62,3.0,2,1,0,0.0
AF-46EC0EE389,2024-12-02,1,2.6,6.0,6,2,0,0.0
AF-46EC0EE389,2024-12-09,0,0.0,0.0,2,0,0,0.0
AF-46EC0EE389,2024-12-16,1,1.76,1.0,7,2,0,0.0
AF-46EC0EE389,2024-12-23,0,0.0,0.0,2,0,0,0.0
AF-46EC0EE389,2024-12-30,1,6.78,14.0,2,1,0,0.0
AF-46EC0EE389,2025-01-06,0,0.0,0.0,6,0,0,0.0
AF-46EC0EE389,2025-01-13,0,0.0,0.0,4,0,0,0.0
AF-46EC0EE389,2025-01-20,0,0.0,0.0,2,0,0,0.0
AF-46EC0EE389,2025-01-27,0,0.0,0.0,5,0,0,0.0
AF-46EC0EE389,2025-02-03,0,0.0,0.0,3,0,0,0.0
AF-46EC0EE389,2025-02-10,1,0.3,1.0,8,0,0,0.0
AF-46EC0EE389,2025-02-17,0,0.0,0.0,3,0,0,0.0
AF-46EC0EE389,2025-02-24,1,1.52,2.0,5,1,0,0.0
AF-46EC0EE389,2025-03-03,0,0.0,0.0,2,0,0,0.0
AF-46EC0EE389,2025-03-10,0,0.0,0.0,3,0,0,0.0
AF-46EC0EE389,2025-03-17,0,0.0,0.0,3,0,0,0.0
AF-46EC0EE389,2025-03-24,0,0.0,0.0,4,0,0,0.0
AF-46EC0EE389,2025-03-31,0,0.0,0.0,4,0,0,0.0
AF-46EC0EE389,2025-04-07,0,0.0,0.0,4,0,0,0.0
AF-46EC0EE389,2025-04-14,0,0.0,0.0,4,0,0,0.0
AF-46EC0EE389,2025-04-21,0,0.0,0.0,2,0,0,0.0
AF-46EC0EE389,2025-04-28,0,0.0,0.0,6,0,0,0.0
AF-46EC0EE389,2025-05-05,0,0.0,0.0,5,0,0,0.0
AF-46EC0EE389,2025-05-12,0,0.0,0.0,2,0,0,0.0
AF-46EC0EE389,2025-05-19,1,4.7,2.0,3,0,0,0.0
AF-46EC0EE389,2025-05-26,0,0.0,0.0,4,0,0,0.0
AF-46EC0EE389,2025-06-02,0,0.0,0.0,4,0,0,0.0
AF-46EC0EE389,2025-06-09,0,0.0,0.0,3,0,0,0.0
AF-C64F470B60,2024-08-12,4,2.52,3.0,8,6,0,0.0
AF-C64F470B60,2024-08-19,0,0.0,0.0,3,0,0,0.0
AF-C64F470B60,2024-08-26,0,0.0,0.0,6,0,0,0.0
AF-C64F470B60,2024-09-02,3,2.59,6.0,2,0,0,0.0
AF-C64F470B60,2024-09-09,1,2.1,2.0,3,1,0,0.0
AF-C64F470B60,2024-09-16,0,0.0,0.0,4,0,0,0.0
AF-C64F470B60,2024-09-23,2,1.22,1.0,3,0,0,0.0
AF-C64F470B60,2024-09-30,6,5.01,6.0,7,3,1,0.0
AF-C64F470B60,2024-10-07,1,8.85,11.0,7,2,0,0.0
AF-C64F470B60,2024-10-14,2,5.32,3.0,3,2,1,0.0
AF-C64F470B60,2024-10-21,1,4.43,6.0,3,2,0,0.0
AF-C64F470B60,2024-10-28,1,0.77,1.0,2,1,0,0.0
AF-C64F470B60,2024-11-04,1,4.21,5.0,2,1,0,0.0
AF-C64F470B60,2024-11-11,2,2.91,6.0,5,1,0,0.0
AF-C64F470B60,2024-11-18,3,3.77,2.0,6,1,0,0.0
AF-C64F470B60,2024-11-25,7,0.75,1.0,3,2,0,0.0
AF-C64F470B60,2024-12-02,2,5.61,8.0,7,2,0,0.0
AF-C64F470B60,2024-12-09,0,0.0,0.0,3,0,0,0.0
AF-C64F470B60,2024-12-16,1,2.16,3.0,7,2,0,0.0
AF-C64F470B60,2024-12-23,4,4.53,4.0,5,1,0,0.0
AF-C64F470B60,2024-12-30,1,6.23,4.0,7,1,0,0.0
AF-C64F470B60,2025-01-06,1,3.66,3.0,4,2,0,0.0
AF-C64F470B60,2025-01-13,3,2.96,1.0,4,2,0,0.0
AF-C64F470B60,2025-01-20,2,6.48,9.0,4,0,0,0.0
AF-C64F470B60,2025-01-27,3,7.74,7.0,7,5,1,0.0
AF-C64F470B60,2025-02-03,0,0.0,0.0,6,0,0,0.0
AF-C64F470B60,2025-02-10,2,5.77,5.0,2,1,0,0.0
AF-C64F470B60,2025-02-17,2,3.69,7.0,5,0,0,0.0
AF-C64F470B60,2025-02-24,2,4.36,5.0,5,3,0,0.0
AF-C64F470B60,2025-03-03,5,1.69,3.0,7,0,0,0.0
AF-C64F470B60,2025-03-10,2,5.12,6.0,8,2,0,0.0
AF-C64F470B60,2025-03-17,2,9.46,20.0,4,1,1,0.0
AF-C64F470B60,2025-03-24,2,18.35,26.0,6,2,0,0.0
AF-C64F470B60,2025-03-31,2,1.71,3.0,4,0,0,0.0
AF-C64F470B60,2025-04-07,1,2.82,5.0,7,2,0,0.0
AF-C64F470B60,2025-04-14,3,5.34,6.0,8,5,0,47.8
AF-C64F470B60,2025-04-21,1,7.58,6.0,7,1,1,0.0
AF-C64F470B60,2025-04-28,4,2.1,3.0,3,1,0,0.0
AF-C64F470B60,2025-05-05,0,0.0,0.0,4,0,0,0.0
AF-C64F470B60,2025-05-12,3,19.2,28.0,4,0,0,0.0
AF-C64F470B60,2025-05-19,1,12.98,16.0,5,1,0,0.0
