post_id,fecha,plataforma,tipo_contenido,formato,es_dia_partido,alcance,impresiones,likes,comentarios,compartidos,guardados,comentarios_positivos,comentarios_negativos,interacciones,engagement_rate,atipico
P01671,2025-04-26,Facebook,Afición,Vídeo corto,1,12006.0,16752.0,134.0,9,8,17.0,3,3,168.0,0.013993003498250875,False
P01672,2025-04-26,Facebook,Institucional,Carrusel,1,22034.0,26606.0,84.0,5,6,6.0,1,1,101.0,0.004583824997730779,False
P01673,2025-04-26,Facebook,Fichajes,Vídeo corto,1,29450.0,39503.0,521.0,31,45,40.0,7,14,637.0,0.02162988115449915,False
P01674,2025-04-26,Facebook,Institucional,Vídeo corto,1,36503.0,55914.0,226.0,11,11,31.0,2,4,279.0,0.0076432074076103335,False
P01675,2025-04-26,Facebook,Afición,Vídeo corto,1,17003.5,72251.0,558.0,47,38,9.0,12,22,652.0,0.038345046608051284,False
P01676,2025-04-26,YouTube,Efeméride,Vídeo largo,1,11167.0,16462.0,139.0,9,7,19.0,2,3,174.0,0.015581624429121518,False
P01677,2025-04-26,YouTube,Fichajes,Vídeo corto,1,5148.0,7363.0,174.0,16,13,11.0,4,4,214.0,0.04156954156954157,False
P01678,2025-04-27,Instagram,Entrenamiento,Carrusel,0,55732.0,84916.0,2858.0,211,313,280.0,91,59,3662.0,0.06570731357209503,False
P01679,2025-04-27,Instagram,Afición,Carrusel,0,15623.0,24726.0,555.0,47,56,50.0,29,7,708.0,0.04531780067848685,False
P01680,2025-04-27,X,Cantera,Imagen,0,8711.0,10171.0,85.0,6,8,7.0,2,1,106.0,0.012168522557685685,False
P01681,2025-04-27,X,Entrenamiento,Vídeo corto,0,29365.0,42876.0,672.0,64,58,16.0,36,11,810.0,0.027583858334752256,False
P01682,2025-04-27,X,Efeméride,Vídeo corto,0,20153.0,32787.0,359.0,21,20,59.0,11,4,459.0,0.022775765394730314,False
P01683,2025-04-27,X,Cantera,Texto,0,21676.0,30364.0,269.0,23,26,1.0,12,5,319.0,0.014716737405425355,False
P01684,2025-04-27,Facebook,Entrenamiento,Imagen,0,9356.0,13572.0,90.0,6,9,8.0,3,1,113.0,0.012077811030354853,False
P01685,2025-04-27,Facebook,Patrocinador,Carrusel,0,16250.0,21569.0,99.0,6,9,7.0,3,1,121.0,0.007446153846153846,False
P01686,2025-04-27,YouTube,Institucional,Vídeo largo,0,2819.0,4259.0,60.0,4,6,2.0,1,1,72.0,0.02554097197587797,False
P01687,2025-04-28,Instagram,Previa,Vídeo corto,0,31382.0,37383.0,2228.0,157,136,81.0,75,30,2602.0,0.08291377222611689,False
P01688,2025-04-28,Instagram,Cantera,Imagen,0,56812.0,81890.0,1255.0,115,130,80.0,54,29,1580.0,0.02781102583961135,False
P01689,2025-04-28,Instagram,Fichajes,Texto,0,39188.0,62822.0,2490.0,208,145,232.0,134,45,3075.0,0.07846789833622538,False
P01690,2025-04-28,X,Entrenamiento,Texto,0,12659.0,19866.0,97.0,7,7,7.0,3,1,118.0,0.009321431392685046,False
P01691,2025-04-28,Facebook,Cantera,Texto,0,39999.0,21428.0,143.0,9,9,15.0,5,1,176.0,0.004400110002750069,False
P01692,2025-04-30,Instagram,Institucional,Vídeo corto,0,43468.0,58085.0,1101.0,56,64,66.0,31,10,1287.0,0.02960798748504647,False
P01693,2025-04-30,TikTok,Patrocinador,Vídeo corto,0,5081.0,6713.0,265.0,25,25,8.0,14,4,323.0,0.06357016335367054,False
P01694,2025-04-30,TikTok,Afición,Vídeo corto,0,7859.0,11161.0,939.0,77,94,1.0,43,19,1111.0,0.1413665860796539,False
P01695,2025-05-01,Instagram,Patrocinador,Vídeo largo,0,19758.0,24917.0,400.0,24,34,17.0,13,5,475.0,0.02404089482741168,False
P01696,2025-05-01,Instagram,Entrenamiento,Imagen,0,31930.0,39385.0,1397.0,84,72,165.0,55,16,1718.0,0.05380519887253367,False
P01697,2025-05-01,X,Institucional,Imagen,0,25158.0,31911.0,219.0,18,16,10.5,8,3,263.5,0.010473805548930758,False
P01698,2025-05-01,X,Institucional,Imagen,0,12647.0,17004.0,110.0,8,11,0.0,4,2,129.0,0.010200047442081125,False
P01699,2025-05-01,X,Afición,Imagen,0,8173.0,10038.0,87.0,8,5,11.0,4,1,111.0,0.013581304294628655,False
P01700,2025-05-02,X,Resumen,Imagen,0,39271.0,63576.0,572.0,52,32,62.0,21,11,718.0,0.01828321153013674,False
P01701,2025-05-02,Facebook,Entrenamiento,Imagen,0,13446.0,17104.0,85.0,6,5,4.0,3,1,100.0,0.007437156031533542,False
P01702,2025-05-02,YouTube,Fichajes,Vídeo largo,0,9046.0,13892.0,266.0,20,20,14.0,11,3,320.0,0.035374751271280126,False
P01703,2025-05-03,Instagram,Directo,Carrusel,1,95831.0,125064.0,5458.0,520,518,430.0,367,69,6926.0,0.0722730640398201,False
P01704,2025-05-03,Instagram,Entrenamiento,Vídeo corto,1,31185.0,50352.0,1133.0,106,97,31.0,63,15,1367.0,0.0438351771685105,False
P01705,2025-05-03,Instagram,Directo,Imagen,1,36150.0,48819.0,1824.0,153,183,13.0,76,36,2173.0,0.06011065006915629,False
P01706,2025-05-03,X,Previa,Vídeo largo,1,9282.0,12177.0,46.0,3,4,3.0,1,0,56.0,0.006033182503770739,False
P01707,2025-05-03,X,Directo,Imagen,1,23324.0,33602.0,453.0,31,35,19.0,17,5,538.0,0.023066369404904818,False
P01708,2025-05-03,X,Resumen,Texto,1,20102.0,27090.0,353.0,24,35,33.0,16,4,445.0,0.022137100785991442,False
P01709,2025-05-03,Facebook,Patrocinador,Imagen,1,17530.0,23622.0,58.0,4,5,7.0,2,0,74.0,0.004221334854535083,False
P01710,2025-05-03,Facebook,Directo,Texto,1,20380.0,31353.0,184.0,18,11,18.0,10,4,231.0,0.011334641805691855,False
P01711,2025-05-03,Facebook,Resumen,Carrusel,1,17705.0,26502.0,300.0,20,33,21.0,13,3,374.0,0.0211239762778876,False
P01712,2025-05-03,Facebook,Afición,Imagen,1,20819.0,25587.0,373.0,32,25,18.0,19,5,448.0,0.021518804937797203,False
P01713,2025-05-03,TikTok,Afición,Vídeo corto,1,22944.0,34892.0,1506.0,132,92,155.0,80,31,1885.0,0.0821565550906555,False
P01714,2025-05-03,TikTok,Resumen,Vídeo corto,1,12956.0,17149.0,2321.0,185,234,45.0,107,50,2785.0,0.21495832046928065,False
P01715,2025-05-03,TikTok,Resumen,Vídeo corto,1,9810.0,14658.0,702.0,40,67,60.0,22,6,869.0,0.08858307849133537,False
P01716,2025-05-03,TikTok,Previa,Vídeo corto,1,19560.0,27940.0,2183.0,115,226,187.0,66,22,2711.0,0.13859918200408997,False
P01717,2025-05-03,YouTube,Directo,Vídeo largo,1,6846.0,10144.0,268.0,19,23,34.0,12,2,344.0,0.050248320186970494,False
P01718,2025-05-03,YouTube,Directo,Vídeo largo,1,7347.0,8747.0,279.0,16,14,31.0,8,4,340.0,0.046277392132843334,False
P01719,2025-05-04,Instagram,Previa,Vídeo largo,0,26317.0,40150.0,650.0,44,54,36.0,20,13,784.0,0.02979062963103697,False
P01720,2025-05-04,Instagram,Efeméride,Imagen,0,23225.0,37410.0,1839.0,108,180,156.0,63,19,2283.0,0.09829924650161465,False
P01721,2025-05-04,X,Entrenamiento,Vídeo largo,0,29064.0,35174.0,400.0,22,34,9.0,12,5,465.0,0.015999174236168454,False
P01722,2025-05-05,Instagram,Efeméride,Vídeo corto,0,41869.0,68608.0,2033.0,122,193,33.0,59,26,2381.0,0.05686784972175118,False
P01723,2025-05-05,Instagram,Previa,Texto,0,17549.0,25676.0,377.0,32,41,13.0,19,6,463.0,0.02638326970197732,False
P01724,2025-05-05,X,Afición,Texto,0,17406.0,21446.0,265.0,17,21,10.0,10,3,313.0,0.017982304952315294,False
P01725,2025-05-05,TikTok,Entrenamiento,Vídeo corto,0,11620.0,18342.0,883.0,64,44,64.0,37,9,1055.0,0.09079173838209983,False
P01726,2025-05-06,Instagram,Afición,Carrusel,0,19001.0,25437.0,1150.0,64,57,102.0,31,16,1373.0,0.07225935477080153,False
P01727,2025-05-06,Instagram,Efeméride,Vídeo corto,0,24184.0,38675.0,2095.0,171,201,114.0,67,40,2581.0,0.10672345352299041,False
P01728,2025-05-06,Instagram,Efeméride,Texto,0,33859.0,38830.0,773.0,42,84,44.0,21,7,943.0,0.027850792994477097,False
P01729,2025-05-06,X,Cantera,Texto,0,19821.0,26503.0,85.0,5,4,15.0,2,1,109.0,0.0054992180011099335,False
P01730,2025-05-06,X,Directo,Texto,0,16991.0,22655.0,239.0,20,26,17.0,12,3,302.0,0.017774115708316166,False
P01731,2025-05-06,X,Entrenamiento,Imagen,0,15020.0,19291.0,212.0,16,22,0.0,9,3,250.0,0.016644474034620507,False
P01732,2025-05-06,Facebook,Afición,Vídeo corto,0,11033.0,15324.0,264.0,17,18,26.0,7,4,325.0,0.029457083295567843,False
P01733,2025-05-06,Facebook,Afición,Imagen,0,9143.0,13506.0,101.0,7,9,8.0,3,1,125.0,0.013671661380290932,False
P01734,2025-05-06,Facebook,Efeméride,Vídeo corto,0,11443.0,13672.0,149.0,14,8,12.0,8,2,183.0,0.015992309708992396,False
P01735,2025-05-06,TikTok,Entrenamiento,Vídeo corto,0,8387.0,12922.0,571.0,55,38,65.0,25,14,729.0,0.08692023369500418,False
P01736,2025-05-06,YouTube,Cantera,Vídeo corto,0,4254.0,5704.0,108.0,9,8,4.0,5,1,129.0,0.030324400564174896,False
P01737,2025-05-07,Instagram,Resumen,Imagen,0,17241.0,20763.0,898.0,46,47,122.0,20,11,1113.0,0.06455542021924482,False
P01738,2025-05-07,X,Afición,Texto,0,16049.0,22898.0,173.0,13,9,16.0,7,2,211.0,0.013147236587949404,False
P01739,2025-05-07,X,Afición,Texto,0,16413.0,24954.0,183.0,13,11,26.0,7,2,233.0,0.014196064095534028,False
P01740,2025-05-07,X,Fichajes,Vídeo corto,0,22272.0,32591.0,834.0,39,54,45.0,22,9,972.0,0.043642241379310345,False
P01741,2025-05-07,Facebook,Efeméride,Imagen,0,34504.0,54458.0,286.0,21,15,31.0,12,5,353.0,0.0102306978900997,False
P01742,2025-05-07,Facebook,Entrenamiento,Carrusel,0,8071.0,12321.0,81.0,5,7,2.0,2,1,95.0,0.011770536488663115,False
P01743,2025-05-07,Facebook,Patrocinador,Carrusel,0,10915.0,17960.0,55.0,5,4,1.0,2,1,65.0,0.005955107650022904,False
P01744,2025-05-07,TikTok,Entrenamiento,Vídeo corto,0,20320.0,25231.0,2356.0,130,128,354.0,67,22,2968.0,0.14606299212598425,False
P01745,2025-05-08,Instagram,Patrocinador,Imagen,0,35298.0,51998.0,632.0,58,35,33.0,33,10,758.0,0.02147430449317242,False
P01746,2025-05-08,Instagram,Resumen,Imagen,0,16294.0,21547.0,637.0,44,32,48.0,22,10,761.0,0.0467043083343562,False
P01747,2025-05-08,X,Cantera,Vídeo corto,0,39032.0,46363.0,587.0,54,41,36.0,27,10,718.0,0.01839516294322607,False
P01748,2025-05-08,X,Resumen,Texto,0,16554.0,26907.0,163.0,10,12,9.0,5,2,194.0,0.01171922194031654,False
P01749,2025-05-08,X,Entrenamiento,Texto,0,14729.0,21748.0,181.0,13,10,17.0,7,2,221.0,0.01500441306266549,False
P01750,2025-05-08,X,Entrenamiento,Texto,0,13913.0,15980.0,102.0,9,10,3.0,6,1,124.0,0.008912527851649536,False
P01751,2025-05-08,X,Resumen,Imagen,0,23428.0,29645.0,342.0,21,16,31.0,12,3,410.0,0.017500426839679017,False
P01752,2025-05-08,Facebook,Resumen,Vídeo largo,0,18031.0,23373.0,188.0,16,13,3.0,9,3,220.0,0.012201209028894681,False
P01753,2025-05-08,TikTok,Fichajes,Vídeo corto,0,11285.0,15227.0,3121.0,174,330,197.0,97,29,3822.0,0.3386796632698272,False
P01754,2025-05-09,Instagram,Efeméride,Vídeo corto,0,37983.0,51606.0,2443.0,164,215,244.0,95,29,3066.0,0.08072032224942738,False
P01755,2025-05-09,Instagram,Efeméride,Carrusel,0,23212.0,38830.0,549.0,46,36,58.0,20,14,689.0,0.029682922626227813,False
P01756,2025-05-09,X,Cantera,Vídeo corto,0,26220.0,34300.0,580.0,28,39,36.0,13,6,683.0,0.026048817696414952,False
P01757,2025-05-09,X,Cantera,Texto,0,31267.0,35696.0,262.0,14,13,33.0,8,2,322.0,0.010298397671666614,False
P01758,2025-05-09,Facebook,Efeméride,Vídeo corto,0,9242.0,12041.0,155.0,7,12,24.0,4,1,198.0,0.021423934213373727,False
P01759,2025-05-09,Facebook,Entrenamiento,Imagen,0,15828.0,21210.0,84.0,7,6,2.0,2,2,99.0,0.0062547384382107656,False
P01760,2025-05-09,TikTok,Previa,Vídeo corto,0,16363.0,19724.0,775.0,71,56,90.0,39,11,992.0,0.060624579844771743,False
P01761,2025-05-09,TikTok,Patrocinador,Vídeo corto,0,9566.0,12092.0,586.0,55,55,11.0,27,15,707.0,0.0739075893790508,False
P01762,2025-05-10,Instagram,Afición,Imagen,1,25606.0,30254.0,820.0,62,53,46.0,21,21,981.0,0.038311333281262204,False
P01763,2025-05-10,Instagram,Directo,Carrusel,1,35990.0,45684.0,1322.0,132,116,91.0,35,36,1661.0,0.04615170880800222,False
P01764,2025-05-10,Instagram,Afición,Imagen,1,61244.0,91797.0,1856.0,186,177,151.0,53,73,2370.0,0.03869766834302136,False
P01765,2025-05-10,X,Afición,Vídeo corto,1,31305.0,49552.0,551.0,53,43,26.0,21,11,673.0,0.021498163232710428,False
P01766,2025-05-10,X,Directo,Texto,1,30856.0,49568.0,260.0,15,21,10.0,4,4,306.0,0.009917033964220896,False
P01767,2025-05-10,X,Directo,Imagen,1,19369.0,30459.0,433.0,34,32,8.0,10,14,507.0,0.026175848004543343,False
P01768,2025-05-10,X,Fichajes,Texto,1,42197.0,60379.0,778.0,45,56,39.0,16,11,918.0,0.021755101073536034,False
P01769,2025-05-10,X,Directo,Imagen,1,28658.0,36762.0,225.0,11,19,19.0,3,4,274.0,0.009561030078861051,False
P01770,2025-05-10,Facebook,Previa,Texto,1,12694.0,16907.0,45.0,2,3,5.0,0,0,55.0,0.004332755632582322,False
P01771,2025-05-10,Facebook,Efeméride,Vídeo corto,1,25993.0,35669.0,172.0,9,18,20.0,1,3,219.0,0.008425345285269111,False
P01772,2025-05-10,TikTok,Afición,Vídeo corto,1,17147.0,26497.0,1925.0,145,134,57.0,53,34,2261.0,0.13185980054820085,False
P01773,2025-05-10,YouTube,Resumen,Vídeo largo,1,7812.0,8763.0,197.0,14,15,11.0,4,5,237.0,0.030337941628264208,False
P01774,2025-05-11,X,Entrenamiento,Vídeo corto,0,12071.0,15288.0,163.0,9,15,5.0,5,1,192.0,0.01590589014994615,False
P01775,2025-05-11,X,Directo,Texto,0,15721.0,18298.0,254.0,13,15,18.0,6,2,300.0,0.019082755549901406,False
P01776,2025-05-11,Facebook,Entrenamiento,Carrusel,0,16300.0,20008.0,133.0,8,7,7.0,4,1,155.0,0.00950920245398773,False
P01777,2025-05-11,Facebook,Entrenamiento,Carrusel,0,16608.0,19654.0,268.0,22,13,22.0,15,4,325.0,0.01956888246628131,False
P01778,2025-05-11,Facebook,Resumen,Carrusel,0,10386.0,13565.0,143.0,9,15,13.0,4,2,180.0,0.01733102253032929,False
P01779,2025-05-11,YouTube,Cantera,Vídeo largo,0,6446.0,9006.0,81.0,7,8,3.0,4,1,99.0,0.015358361774744027,False
P01780,2025-05-12,X,Patrocinador,Vídeo corto,0,16040.0,24142.0,140.0,13,8,7.0,6,3,168.0,0.010473815461346634,False
P01781,2025-05-12,X,Entrenamiento,Carrusel,0,14885.0,20062.0,224.5,10,9,11.0,5,2,254.5,0.017097749412159892,False
P01782,2025-05-12,Facebook,Cantera,Vídeo corto,0,18641.0,22115.0,314.0,27,31,24.0,13,7,396.0,0.021243495520626574,False
P01783,2025-05-13,Instagram,Entrenamiento,Vídeo corto,0,21436.0,26205.0,1277.0,103,141,82.0,52,29,1603.0,0.07478074267587237,False
P01784,2025-05-13,Facebook,Cantera,Vídeo corto,0,17337.0,20014.0,184.0,13,20,17.0,7,3,234.0,0.013497144834746497,False
P01785,2025-05-13,YouTube,Afición,Vídeo largo,0,6783.5,7842.0,148.0,13,10,10.0,9,1,181.0,0.026682391096041865,False
P01786,2025-05-14,Instagram,Directo,Imagen,0,52737.0,75699.0,3049.0,219,305,216.0,128,56,3789.0,0.07184709027817282,False
P01787,2025-05-15,Instagram,Entrenamiento,Carrusel,0,53789.0,65752.0,2107.0,148,156,71.0,82,37,2482.0,0.04614326349253565,False
P01788,2025-05-15,X,Previa,Imagen,0,11372.0,12949.0,177.0,15,13,4.0,8,2,209.0,0.01837847344354555,False
P01789,2025-05-15,TikTok,Resumen,Vídeo corto,0,5154.0,8092.0,994.0,64,100,51.0,39,13,1209.0,0.23457508731082655,False
P01790,2025-05-15,TikTok,Patrocinador,Vídeo corto,0,14386.0,22311.0,556.0,38,32,28.0,15,7,654.0,0.04546086472959822,False
P01791,2025-05-16,Instagram,Institucional,Carrusel,0,35414.0,46075.0,978.0,79,80,105.0,45,14,1242.0,0.035070875924775514,False
P01792,2025-05-16,X,Institucional,Imagen,0,26366.0,37820.0,213.0,13,21,22.0,7,2,269.0,0.010202533565956155,False
P01793,2025-05-16,X,Patrocinador,Texto,0,22829.0,31383.0,73.0,5,5,9.0,3,0,92.0,0.004029961890577774,False
P01794,2025-05-16,Facebook,Afición,Imagen,0,45060.0,68033.0,331.0,20,27,23.0,11,4,401.0,0.008899245450510431,False
P01795,2025-05-17,Instagram,Previa,Imagen,1,43407.0,50828.0,3073.0,243,178,177.0,140,37,3671.0,0.08457161287349967,False
P01796,2025-05-17,Instagram,Resumen,Texto,1,27718.0,40969.0,1085.0,83,94,110.0,35,28,1372.0,0.04949852081679775,False
P01797,2025-05-17,Instagram,Previa,Vídeo corto,1,44782.0,62839.0,1955.0,103,187,196.0,50,23,2441.0,0.05450850788263142,False
P01798,2025-05-17,Instagram,Patrocinador,Vídeo largo,1,96421.0,133764.0,1204.0,110,97,71.0,46,39,1482.0,0.015370095726034785,False
P01799,2025-05-17,X,Institucional,Texto,1,13726.0,16056.0,78.0,5,6,2.0,1,1,91.0,0.006629753752003497,False
P01800,2025-05-17,X,Fichajes,Vídeo corto,1,49871.0,75747.0,3236.0,272,262,27.0,134,76,3797.0,0.07613643199454592,True
P01801,2025-05-17,Facebook,Previa,Carrusel,1,24478.0,36386.0,125.0,9,10,12.0,4,2,156.0,0.006373069695236539,False
P01802,2025-05-17,Facebook,Institucional,Vídeo largo,1,34097.0,55063.0,88.0,5,9,6.0,2,1,108.0,0.003167434085110127,False
P01803,2025-05-17,Facebook,Directo,Vídeo corto,1,10667.0,12742.0,231.0,14,24,18.0,7,2,287.0,0.026905409205962315,False
P01804,2025-05-17,Facebook,Previa,Carrusel,1,15718.0,19425.0,194.0,16,16,17.0,7,3,243.0,0.015459982186028757,False
P01805,2025-05-17,Facebook,Directo,Vídeo corto,1,14197.0,17475.0,376.0,22,21,52.0,10,7,471.0,0.03317602310347256,False
P01806,2025-05-17,TikTok,Patrocinador,Vídeo corto,1,34156.0,41460.0,1199.0,59,69,68.0,24,12,1395.0,0.040842018971776556,False
P01807,2025-05-17,YouTube,Efeméride,Vídeo largo,1,5873.0,8054.0,74.0,5,8,4.0,2,1,91.0,0.015494636471990465,False
P01808,2025-05-18,X,Cantera,Texto,0,20259.0,26562.0,105.0,7,5,10.0,3,2,127.0,0.006268818796584234,False
P01809,2025-05-18,X,Patrocinador,Texto,0,21625.0,29445.0,84.0,4,6,13.0,1,0,107.0,0.004947976878612717,False
P01810,2025-05-18,Facebook,Efeméride,Texto,0,8583.0,11597.0,46.0,4,2,7.0,2,0,59.0,0.006874053361295584,False
P01811,2025-05-19,Facebook,Institucional,Vídeo corto,0,11456.0,14000.0,58.0,5,4,4.0,2,1,71.0,0.006197625698324023,False
P01812,2025-05-19,Facebook,Fichajes,Texto,0,13812.0,21910.0,169.0,12,15,2.0,5,3,198.0,0.014335360556038228,False
P01813,2025-05-19,Facebook,Previa,Texto,0,9017.0,22474.0,70.0,4,4,6.0,1,1,84.0,0.009315736941333037,False
P01814,2025-05-19,Facebook,Patrocinador,Vídeo corto,0,16856.0,24396.0,86.0,8,8,5.0,4,1,107.0,0.006347887992406265,False
P01815,2025-05-19,Facebook,Afición,Vídeo corto,0,15425.0,19087.0,198.0,10,16,26.0,4,2,250.0,0.01620745542949757,False
P01816,2025-05-20,Instagram,Institucional,Imagen,0,17880.0,20401.0,422.0,32,25,31.0,13,11,510.0,0.028523489932885907,False
P01817,2025-05-20,X,Afición,Imagen,0,29532.0,45441.0,473.0,39,35,15.0,22,6,562.0,0.01903020452390627,False
P01818,2025-05-20,X,Efeméride,Texto,0,9666.0,14753.0,109.0,6,11,4.0,2,1,130.0,0.013449203393337472,False
P01819,2025-05-20,X,Fichajes,Texto,0,34670.0,49299.0,649.0,47,49,14.0,26,10,759.0,0.021892125757138736,False
P01820,2025-05-20,X,Cantera,Texto,0,15747.0,25107.0,139.0,12,7,13.0,5,2,171.0,0.010859211278338731,False
P01821,2025-05-20,TikTok,Entrenamiento,Vídeo corto,0,7638.0,10915.0,1045.0,75,113,51.0,39,19,1284.0,0.1681068342498036,False
P01822,2025-05-20,TikTok,Entrenamiento,Vídeo corto,0,15626.0,19756.0,1510.0,118,83,55.0,62,27,1766.0,0.11301676692691667,False
P01823,2025-05-21,Instagram,Entrenamiento,Vídeo corto,0,20923.0,33373.0,1017.0,64,89,35.0,36,16,1205.0,0.05759212350045405,False
P01824,2025-05-21,Instagram,Fichajes,Vídeo largo,0,32208.0,52828.0,1794.0,168,183,76.0,63,58,2221.0,0.06895802285146548,False
P01825,2025-05-21,Instagram,Patrocinador,Carrusel,0,19588.0,24067.0,437.0,35,24,18.0,18,5,514.0,0.026240555442107412,False
P01826,2025-05-21,Instagram,Entrenamiento,Imagen,0,18073.0,28130.0,768.0,58,57,81.0,30,11,964.0,0.05333923532341061,False
P01827,2025-05-21,Instagram,Fichajes,Vídeo corto,0,90390.0,146899.0,8167.0,657,669,343.0,445,103,9836.0,0.108817347051665,False
P01828,2025-05-21,X,Previa,Imagen,0,11408.0,14593.0,139.0,13,9,9.0,7,2,170.0,0.014901823281907433,False
P01829,2025-05-21,X,Entrenamiento,Vídeo corto,0,13434.0,20596.0,199.0,11,10,17.0,6,2,237.0,0.017641804376953996,False
P01830,2025-05-21,Facebook,Fichajes,Carrusel,0,47198.0,62979.0,552.0,45,60,25.0,25,8,682.0,0.014449764820543243,False
P01831,2025-05-21,Facebook,Patrocinador,Imagen,0,21233.0,30901.0,83.0,6,9,7.0,3,1,105.0,0.004945132576649555,False
P01832,2025-05-21,TikTok,Institucional,Vídeo corto,0,15337.0,18852.0,979.0,90,104,49.0,56,12,1222.0,0.07967659907413445,False
P01833,2025-05-22,X,Entrenamiento,Vídeo corto,0,41470.0,54272.0,620.0,45,31,41.0,23,8,737.0,0.017771883289124667,False
P01834,2025-05-22,X,Cantera,Imagen,0,23050.0,29284.0,169.0,14,9,16.0,7,3,208.0,0.009023861171366594,False
P01835,2025-05-22,Facebook,Entrenamiento,Vídeo corto,0,11049.0,12971.0,103.0,8,8,6.0,4,1,125.0,0.011313241017286632,False
P01836,2025-05-22,Facebook,Afición,Imagen,0,22856.0,26292.0,256.0,15,23,8.0,8,3,302.0,0.013213160658032902,False
P01837,2025-05-22,Facebook,Resumen,Carrusel,0,7685.0,11397.0,132.0,7,10,8.0,3,2,157.0,0.020429407937540663,False
P01838,2025-05-22,Facebook,Cantera,Vídeo corto,0,18348.0,22369.0,196.0,15,22,18.0,7,3,251.0,0.013679965118814039,False
P01839,2025-05-22,YouTube,Efeméride,Vídeo largo,0,4017.0,5193.0,88.0,6,7,8.0,3,1,109.0,0.027134677620114515,False
P01840,2025-05-23,X,Previa,Vídeo corto,0,25682.0,33281.0,384.0,23,25,40.0,13,3,472.0,0.018378630947745504,False
P01841,2025-05-23,X,Efeméride,Imagen,0,17483.0,23226.0,144.0,10,12,18.0,5,2,184.0,0.01052450952353715,False
P01842,2025-05-23,X,Cantera,Vídeo corto,0,14191.0,19213.0,98.0,5,5,15.0,3,0,123.0,0.008667465294905221,False
P01843,2025-05-24,Instagram,Resumen,Imagen,1,22451.0,29911.0,911.0,53,54,67.0,25,16,1085.0,0.048327468709634315,False
P01844,2025-05-24,Instagram,Patrocinador,Carrusel,1,46012.0,61401.0,708.0,41,59,97.0,19,7,905.0,0.019668782056854732,False
P01845,2025-05-24,Instagram,Efeméride,Texto,1,38528.0,51108.0,996.0,70,49,66.0,36,18,1181.0,0.030653031561461794,False
P01846,2025-05-24,X,Afición,Texto,1,26204.0,30016.0,248.0,21,24,16.0,9,7,309.0,0.011792092810257976,False
P01847,2025-05-24,Facebook,Fichajes,Carrusel,1,43232.0,58447.0,704.0,40,76,42.0,17,10,862.0,0.019938934122871947,False
P01848,2025-05-24,Facebook,Directo,Texto,1,19227.0,29071.0,119.0,12,8,12.0,4,3,151.0,0.007853539293701566,False
P01849,2025-05-24,Facebook,Resumen,Carrusel,1,36113.0,58926.0,467.0,38,38,18.0,18,10,561.0,0.015534572037770332,False
P01850,2025-05-24,Facebook,Directo,Imagen,1,35706.0,53668.0,296.0,16,14,19.0,7,3,345.0,0.009662241640060494,False
P01851,2025-05-24,Facebook,Afición,Vídeo corto,1,22133.0,32568.0,329.0,24,30,15.0,14,3,398.0,0.01798219852708625,False
P01852,2025-05-24,Facebook,Institucional,Texto,1,12302.0,14709.0,33.0,2,2,5.0,0,0,42.0,0.0034140790115428387,False
P01853,2025-05-24,TikTok,Institucional,Vídeo corto,1,12141.0,15977.0,609.0,36,46,59.0,15,10,750.0,0.06177415369409439,False
P01854,2025-05-24,TikTok,Institucional,Vídeo corto,1,16338.0,24307.0,610.0,39,38,65.0,17,12,752.0,0.04602766556494063,False
P01855,2025-05-24,YouTube,Resumen,Vídeo largo,1,13918.0,19798.0,302.0,26,24,34.0,12,5,386.0,0.027733869808880585,False
P01856,2025-05-24,YouTube,Resumen,Vídeo largo,1,5376.0,6798.0,103.0,6,6,18.0,2,1,133.0,0.024739583333333332,False
P01857,2025-05-24,YouTube,Previa,Vídeo largo,1,8044.0,10032.0,183.0,11,20,15.0,5,2,229.0,0.02846842366981601,False
P01858,2025-05-25,Facebook,Entrenamiento,Vídeo corto,0,15602.0,20773.0,256.0,17,15,36.0,9,4,324.0,0.02076656838866812,False
